\Namespace(batch_size=128, channel=64, crop=(32, 4), cuda=True, cutout=(1, 4), epoch=400, factor=0.1, flip=0.5, label_smoothing=0.2, learning_rate=0.001, lr_limit=0.0001, measurement='min', optimzer='adamw', patience=10, plot=False, progress_bar=False, resnet=[3, 3, 3], scheduler='plateau', test=False, threshold=0.0001, weight_decay=0.01)
trainable parameters: 4327754
epoch 1, train loss 1.823, test loss 1.598, test acc 0.5935, lr 0.001
epoch 94, train loss 0.8701, test loss 1.009, test acc 0.9323, lr 0.0001
epoch 95, train loss 0.8701, test loss 1.01, test acc 0.9329, lr 0.0001
epoch 96, train loss 0.8704, test loss 1.009, test acc 0.9327, lr 0.0001
epoch 97, train loss 0.8704, test loss 1.009, test acc 0.9336, lr 0.0001
epoch 98, train loss 0.87, test loss 1.009, test acc 0.9342, lr 0.0001
epoch 99, train loss 0.8702, test loss 1.008, test acc 0.934, lr 0.0001
epoch 100, train loss 0.8698, test loss 1.009, test acc 0.934, lr 0.0001
epoch 101, train loss 0.8698, test loss 1.009, test acc 0.9337, lr 0.0001
epoch 102, train loss 0.8699, test loss 1.009, test acc 0.9333, lr 0.0001
epoch 103, train loss 0.8698, test loss 1.01, test acc 0.9323, lr 0.0001
epoch 104, train loss 0.8699, test loss 1.01, test acc 0.9323, lr 0.0001
epoch 105, train loss 0.8698, test loss 1.01, test acc 0.9321, lr 0.0001
epoch 106, train loss 0.8698, test loss 1.009, test acc 0.9332, lr 0.0001
epoch 107, train loss 0.8697, test loss 1.01, test acc 0.9327, lr 0.0001
epoch 108, train loss 0.8697, test loss 1.009, test acc 0.9331, lr 0.0001
epoch 109, train loss 0.8696, test loss 1.009, test acc 0.9331, lr 0.0001
epoch 110, train loss 0.8696, test loss 1.008, test acc 0.9334, lr 0.0001
epoch 111, train loss 0.8695, test loss 1.009, test acc 0.9343, lr 0.0001
epoch 112, train loss 0.8696, test loss 1.008, test acc 0.9326, lr 0.0001
epoch 113, train loss 0.8697, test loss 1.009, test acc 0.9335, lr 0.0001
epoch 114, train loss 0.8697, test loss 1.009, test acc 0.9336, lr 0.0001
epoch 115, train loss 0.8697, test loss 1.01, test acc 0.9328, lr 0.0001
epoch 116, train loss 0.8697, test loss 1.009, test acc 0.9327, lr 0.0001
epoch 117, train loss 0.8695, test loss 1.01, test acc 0.9315, lr 0.0001
epoch 118, train loss 0.8697, test loss 1.01, test acc 0.9325, lr 0.0001
epoch 119, train loss 0.8694, test loss 1.009, test acc 0.9321, lr 0.0001
epoch 120, train loss 0.8695, test loss 1.009, test acc 0.9327, lr 0.0001
epoch 121, train loss 0.8696, test loss 1.01, test acc 0.9336, lr 0.0001
epoch 122, train loss 0.8694, test loss 1.01, test acc 0.9334, lr 0.0001
epoch 123, train loss 0.8693, test loss 1.009, test acc 0.9333, lr 0.0001
epoch 124, train loss 0.8696, test loss 1.009, test acc 0.9325, lr 0.0001
epoch 125, train loss 0.8695, test loss 1.009, test acc 0.9335, lr 0.0001
epoch 126, train loss 0.8696, test loss 1.009, test acc 0.9336, lr 0.0001
epoch 127, train loss 0.8692, test loss 1.009, test acc 0.9323, lr 0.0001
epoch 128, train loss 0.8692, test loss 1.009, test acc 0.9328, lr 0.0001
epoch 129, train loss 0.8691, test loss 1.008, test acc 0.9336, lr 0.0001
epoch 130, train loss 0.8693, test loss 1.009, test acc 0.9334, lr 0.0001
epoch 131, train loss 0.8694, test loss 1.01, test acc 0.9323, lr 0.0001
epoch 132, train loss 0.8692, test loss 1.01, test acc 0.9331, lr 0.0001
epoch 133, train loss 0.8693, test loss 1.01, test acc 0.9331, lr 0.0001
epoch 134, train loss 0.8691, test loss 1.009, test acc 0.9327, lr 0.0001
epoch 135, train loss 0.8692, test loss 1.009, test acc 0.9328, lr 0.0001
epoch 136, train loss 0.8693, test loss 1.008, test acc 0.9339, lr 0.0001
epoch 137, train loss 0.8692, test loss 1.009, test acc 0.9329, lr 0.0001
epoch 138, train loss 0.869, test loss 1.008, test acc 0.9337, lr 0.0001
epoch 139, train loss 0.869, test loss 1.008, test acc 0.9333, lr 0.0001
epoch 140, train loss 0.8689, test loss 1.007, test acc 0.9334, lr 0.0001
epoch 141, train loss 0.869, test loss 1.007, test acc 0.9339, lr 0.0001
epoch 142, train loss 0.869, test loss 1.007, test acc 0.9333, lr 0.0001
epoch 143, train loss 0.8693, test loss 1.007, test acc 0.9332, lr 0.0001
epoch 144, train loss 0.8691, test loss 1.009, test acc 0.9334, lr 0.0001
epoch 145, train loss 0.869, test loss 1.009, test acc 0.9321, lr 0.0001
epoch 146, train loss 0.869, test loss 1.009, test acc 0.9328, lr 0.0001
epoch 147, train loss 0.8693, test loss 1.009, test acc 0.9309, lr 0.0001
epoch 148, train loss 0.8693, test loss 1.008, test acc 0.9326, lr 0.0001
epoch 149, train loss 0.8692, test loss 1.009, test acc 0.9333, lr 0.0001
epoch 150, train loss 0.8692, test loss 1.009, test acc 0.9341, lr 0.0001
epoch 151, train loss 0.8692, test loss 1.009, test acc 0.9338, lr 0.0001
epoch 152, train loss 0.8689, test loss 1.009, test acc 0.9333, lr 0.0001
epoch 153, train loss 0.8695, test loss 1.009, test acc 0.9332, lr 0.0001
epoch 154, train loss 0.8691, test loss 1.008, test acc 0.9327, lr 0.0001
epoch 155, train loss 0.869, test loss 1.009, test acc 0.9324, lr 0.0001
epoch 156, train loss 0.8692, test loss 1.009, test acc 0.9336, lr 0.0001
epoch 157, train loss 0.869, test loss 1.009, test acc 0.9325, lr 0.0001
epoch 158, train loss 0.8691, test loss 1.009, test acc 0.9334, lr 0.0001
epoch 159, train loss 0.8692, test loss 1.009, test acc 0.9329, lr 0.0001
epoch 160, train loss 0.8689, test loss 1.008, test acc 0.9338, lr 0.0001
epoch 161, train loss 0.8689, test loss 1.008, test acc 0.934, lr 0.0001
epoch 162, train loss 0.8689, test loss 1.008, test acc 0.935, lr 0.0001
epoch 163, train loss 0.869, test loss 1.008, test acc 0.9337, lr 0.0001
epoch 164, train loss 0.8688, test loss 1.009, test acc 0.9338, lr 0.0001
epoch 165, train loss 0.8689, test loss 1.011, test acc 0.9331, lr 0.0001
epoch 166, train loss 0.8687, test loss 1.011, test acc 0.933, lr 0.0001
epoch 167, train loss 0.8691, test loss 1.012, test acc 0.9329, lr 0.0001
epoch 168, train loss 0.8688, test loss 1.011, test acc 0.9337, lr 0.0001
epoch 169, train loss 0.869, test loss 1.009, test acc 0.9341, lr 0.0001
epoch 170, train loss 0.869, test loss 1.011, test acc 0.9332, lr 0.0001
epoch 171, train loss 0.8687, test loss 1.011, test acc 0.932, lr 0.0001
epoch 172, train loss 0.8687, test loss 1.009, test acc 0.933, lr 0.0001
epoch 173, train loss 0.8689, test loss 1.009, test acc 0.9324, lr 0.0001
epoch 174, train loss 0.8688, test loss 1.009, test acc 0.934, lr 0.0001
epoch 175, train loss 0.8688, test loss 1.009, test acc 0.9329, lr 0.0001
epoch 176, train loss 0.8689, test loss 1.009, test acc 0.9332, lr 0.0001
epoch 177, train loss 0.8688, test loss 1.008, test acc 0.9326, lr 0.0001
epoch 178, train loss 0.8689, test loss 1.007, test acc 0.9345, lr 0.0001
epoch 179, train loss 0.8689, test loss 1.008, test acc 0.9336, lr 0.0001
epoch 180, train loss 0.8688, test loss 1.008, test acc 0.9341, lr 0.0001
epoch 181, train loss 0.8687, test loss 1.009, test acc 0.9327, lr 0.0001
epoch 182, train loss 0.8688, test loss 1.008, test acc 0.9325, lr 0.0001
epoch 183, train loss 0.8687, test loss 1.009, test acc 0.9332, lr 0.0001
epoch 184, train loss 0.8686, test loss 1.01, test acc 0.9324, lr 0.0001
epoch 185, train loss 0.8687, test loss 1.009, test acc 0.933, lr 0.0001
epoch 186, train loss 0.8687, test loss 1.009, test acc 0.9337, lr 0.0001
epoch 187, train loss 0.8687, test loss 1.01, test acc 0.9331, lr 0.0001
epoch 188, train loss 0.8686, test loss 1.009, test acc 0.9334, lr 0.0001
epoch 189, train loss 0.8686, test loss 1.009, test acc 0.934, lr 0.0001
epoch 190, train loss 0.8687, test loss 1.006, test acc 0.9342, lr 0.0001
epoch 191, train loss 0.8688, test loss 1.008, test acc 0.9338, lr 0.0001
epoch 192, train loss 0.8685, test loss 1.009, test acc 0.9336, lr 0.0001
epoch 193, train loss 0.8687, test loss 1.009, test acc 0.9339, lr 0.0001
epoch 194, train loss 0.8686, test loss 1.009, test acc 0.9339, lr 0.0001
epoch 195, train loss 0.8686, test loss 1.01, test acc 0.9337, lr 0.0001
epoch 196, train loss 0.8686, test loss 1.01, test acc 0.9332, lr 0.0001
epoch 197, train loss 0.8687, test loss 1.009, test acc 0.9342, lr 0.0001
epoch 198, train loss 0.8687, test loss 1.009, test acc 0.9345, lr 0.0001
epoch 199, train loss 0.8686, test loss 1.008, test acc 0.9343, lr 0.0001
epoch 200, train loss 0.8684, test loss 1.008, test acc 0.9352, lr 0.0001
epoch 201, train loss 0.8685, test loss 1.007, test acc 0.9345, lr 0.0001
epoch 202, train loss 0.8686, test loss 1.008, test acc 0.9337, lr 0.0001
epoch 203, train loss 0.8683, test loss 1.009, test acc 0.9342, lr 0.0001
epoch 204, train loss 0.8684, test loss 1.008, test acc 0.9345, lr 0.0001
epoch 205, train loss 0.8687, test loss 1.01, test acc 0.934, lr 0.0001
epoch 206, train loss 0.8687, test loss 1.009, test acc 0.934, lr 0.0001
epoch 207, train loss 0.8686, test loss 1.009, test acc 0.933, lr 0.0001
epoch 208, train loss 0.8685, test loss 1.009, test acc 0.9332, lr 0.0001
epoch 209, train loss 0.8685, test loss 1.01, test acc 0.9337, lr 0.0001
epoch 210, train loss 0.8685, test loss 1.009, test acc 0.934, lr 0.0001
epoch 211, train loss 0.8686, test loss 1.01, test acc 0.9344, lr 0.0001
epoch 212, train loss 0.8685, test loss 1.011, test acc 0.9336, lr 0.0001
epoch 213, train loss 0.8684, test loss 1.01, test acc 0.9334, lr 0.0001
epoch 214, train loss 0.8685, test loss 1.01, test acc 0.9338, lr 0.0001
epoch 215, train loss 0.8685, test loss 1.01, test acc 0.9335, lr 0.0001
epoch 216, train loss 0.8684, test loss 1.01, test acc 0.9341, lr 0.0001
epoch 217, train loss 0.8685, test loss 1.01, test acc 0.9329, lr 0.0001
epoch 218, train loss 0.8684, test loss 1.01, test acc 0.9333, lr 0.0001
epoch 219, train loss 0.8685, test loss 1.011, test acc 0.9325, lr 0.0001
epoch 220, train loss 0.8685, test loss 1.01, test acc 0.9329, lr 0.0001
epoch 221, train loss 0.8684, test loss 1.01, test acc 0.9322, lr 0.0001
epoch 222, train loss 0.8685, test loss 1.01, test acc 0.9336, lr 0.0001
epoch 223, train loss 0.8686, test loss 1.01, test acc 0.9335, lr 0.0001
epoch 224, train loss 0.8685, test loss 1.01, test acc 0.9332, lr 0.0001
epoch 225, train loss 0.8685, test loss 1.01, test acc 0.9337, lr 0.0001
epoch 226, train loss 0.8683, test loss 1.009, test acc 0.9339, lr 0.0001
epoch 227, train loss 0.8686, test loss 1.01, test acc 0.9338, lr 0.0001
epoch 228, train loss 0.8685, test loss 1.01, test acc 0.9337, lr 0.0001
epoch 229, train loss 0.8683, test loss 1.01, test acc 0.9349, lr 0.0001
epoch 230, train loss 0.8683, test loss 1.009, test acc 0.9344, lr 0.0001
epoch 231, train loss 0.8683, test loss 1.009, test acc 0.9345, lr 0.0001
epoch 232, train loss 0.8685, test loss 1.009, test acc 0.934, lr 0.0001
epoch 233, train loss 0.8684, test loss 1.01, test acc 0.934, lr 0.0001
epoch 234, train loss 0.8683, test loss 1.01, test acc 0.9339, lr 0.0001
epoch 235, train loss 0.8685, test loss 1.01, test acc 0.9332, lr 0.0001
epoch 236, train loss 0.8683, test loss 1.01, test acc 0.933, lr 0.0001
epoch 237, train loss 0.8685, test loss 1.009, test acc 0.934, lr 0.0001
epoch 238, train loss 0.8683, test loss 1.009, test acc 0.934, lr 0.0001
epoch 239, train loss 0.8684, test loss 1.008, test acc 0.9339, lr 0.0001
epoch 240, train loss 0.8684, test loss 1.009, test acc 0.9333, lr 0.0001
epoch 241, train loss 0.8686, test loss 1.009, test acc 0.9334, lr 0.0001
epoch 242, train loss 0.8683, test loss 1.008, test acc 0.9341, lr 0.0001
epoch 243, train loss 0.8683, test loss 1.009, test acc 0.933, lr 0.0001
epoch 244, train loss 0.8682, test loss 1.009, test acc 0.9316, lr 0.0001
epoch 245, train loss 0.8684, test loss 1.009, test acc 0.9326, lr 0.0001
epoch 246, train loss 0.8685, test loss 1.01, test acc 0.9321, lr 0.0001
epoch 247, train loss 0.8682, test loss 1.011, test acc 0.9326, lr 0.0001
epoch 248, train loss 0.8685, test loss 1.01, test acc 0.9335, lr 0.0001
epoch 249, train loss 0.8684, test loss 1.011, test acc 0.9328, lr 0.0001
epoch 250, train loss 0.8685, test loss 1.009, test acc 0.933, lr 0.0001
epoch 251, train loss 0.8683, test loss 1.01, test acc 0.933, lr 0.0001
epoch 252, train loss 0.8683, test loss 1.01, test acc 0.9332, lr 0.0001
epoch 253, train loss 0.8683, test loss 1.011, test acc 0.9321, lr 0.0001
epoch 254, train loss 0.8683, test loss 1.01, test acc 0.9323, lr 0.0001
epoch 255, train loss 0.8684, test loss 1.01, test acc 0.9322, lr 0.0001
epoch 256, train loss 0.8684, test loss 1.011, test acc 0.9323, lr 0.0001
epoch 257, train loss 0.8682, test loss 1.01, test acc 0.9332, lr 0.0001
epoch 258, train loss 0.8684, test loss 1.01, test acc 0.9331, lr 0.0001
epoch 259, train loss 0.8683, test loss 1.01, test acc 0.9332, lr 0.0001
epoch 260, train loss 0.8683, test loss 1.011, test acc 0.9333, lr 0.0001
epoch 261, train loss 0.8683, test loss 1.011, test acc 0.9336, lr 0.0001
epoch 262, train loss 0.8683, test loss 1.011, test acc 0.9334, lr 0.0001
epoch 263, train loss 0.8684, test loss 1.01, test acc 0.9342, lr 0.0001
epoch 264, train loss 0.8684, test loss 1.011, test acc 0.9333, lr 0.0001
epoch 265, train loss 0.8683, test loss 1.011, test acc 0.9329, lr 0.0001
epoch 266, train loss 0.8684, test loss 1.012, test acc 0.932, lr 0.0001
epoch 267, train loss 0.8683, test loss 1.011, test acc 0.9333, lr 0.0001
epoch 268, train loss 0.8683, test loss 1.011, test acc 0.9341, lr 0.0001
epoch 269, train loss 0.8682, test loss 1.011, test acc 0.9326, lr 0.0001
epoch 270, train loss 0.8682, test loss 1.01, test acc 0.9335, lr 0.0001
epoch 271, train loss 0.8682, test loss 1.011, test acc 0.9334, lr 0.0001
epoch 272, train loss 0.8682, test loss 1.011, test acc 0.9331, lr 0.0001
epoch 273, train loss 0.8682, test loss 1.01, test acc 0.9339, lr 0.0001
epoch 274, train loss 0.8682, test loss 1.01, test acc 0.9333, lr 0.0001
epoch 275, train loss 0.8682, test loss 1.011, test acc 0.9329, lr 0.0001
epoch 276, train loss 0.8684, test loss 1.01, test acc 0.9333, lr 0.0001
epoch 277, train loss 0.8684, test loss 1.01, test acc 0.9331, lr 0.0001
epoch 278, train loss 0.8681, test loss 1.01, test acc 0.9336, lr 0.0001
epoch 279, train loss 0.8683, test loss 1.009, test acc 0.9338, lr 0.0001
epoch 280, train loss 0.8683, test loss 1.011, test acc 0.9328, lr 0.0001
epoch 281, train loss 0.8683, test loss 1.012, test acc 0.9311, lr 0.0001
epoch 282, train loss 0.8682, test loss 1.012, test acc 0.9322, lr 0.0001
epoch 283, train loss 0.8681, test loss 1.01, test acc 0.9328, lr 0.0001
epoch 284, train loss 0.8682, test loss 1.01, test acc 0.9347, lr 0.0001
epoch 285, train loss 0.868, test loss 1.01, test acc 0.9351, lr 0.0001
epoch 286, train loss 0.8682, test loss 1.009, test acc 0.9344, lr 0.0001
epoch 287, train loss 0.8683, test loss 1.01, test acc 0.9346, lr 0.0001
epoch 288, train loss 0.8681, test loss 1.01, test acc 0.9338, lr 0.0001
epoch 289, train loss 0.8681, test loss 1.012, test acc 0.9321, lr 0.0001
epoch 290, train loss 0.8683, test loss 1.01, test acc 0.9337, lr 0.0001
epoch 291, train loss 0.8683, test loss 1.01, test acc 0.934, lr 0.0001
epoch 292, train loss 0.8683, test loss 1.012, test acc 0.9322, lr 0.0001
epoch 293, train loss 0.8682, test loss 1.01, test acc 0.9341, lr 0.0001
epoch 294, train loss 0.8683, test loss 1.011, test acc 0.9351, lr 0.0001
epoch 295, train loss 0.8683, test loss 1.012, test acc 0.9331, lr 0.0001
epoch 296, train loss 0.8683, test loss 1.01, test acc 0.9341, lr 0.0001
epoch 297, train loss 0.8682, test loss 1.009, test acc 0.9341, lr 0.0001
epoch 298, train loss 0.8682, test loss 1.01, test acc 0.9335, lr 0.0001
epoch 299, train loss 0.8681, test loss 1.01, test acc 0.9342, lr 0.0001
epoch 300, train loss 0.8681, test loss 1.008, test acc 0.9357, lr 0.0001
epoch 301, train loss 0.868, test loss 1.009, test acc 0.9358, lr 0.0001
epoch 302, train loss 0.8681, test loss 1.007, test acc 0.9352, lr 0.0001
epoch 303, train loss 0.8683, test loss 1.008, test acc 0.9344, lr 0.0001
epoch 304, train loss 0.8684, test loss 1.008, test acc 0.9351, lr 0.0001
epoch 305, train loss 0.8683, test loss 1.008, test acc 0.9353, lr 0.0001
epoch 306, train loss 0.8681, test loss 1.009, test acc 0.9347, lr 0.0001
epoch 307, train loss 0.8682, test loss 1.007, test acc 0.9355, lr 0.0001
epoch 308, train loss 0.8683, test loss 1.007, test acc 0.9351, lr 0.0001
epoch 309, train loss 0.8681, test loss 1.006, test acc 0.9367, lr 0.0001
epoch 310, train loss 0.8684, test loss 1.007, test acc 0.9358, lr 0.0001
epoch 311, train loss 0.8683, test loss 1.007, test acc 0.9359, lr 0.0001
epoch 312, train loss 0.8681, test loss 1.007, test acc 0.9357, lr 0.0001
epoch 313, train loss 0.868, test loss 1.008, test acc 0.9353, lr 0.0001
epoch 314, train loss 0.8682, test loss 1.007, test acc 0.9357, lr 0.0001
epoch 315, train loss 0.8682, test loss 1.007, test acc 0.9358, lr 0.0001
epoch 316, train loss 0.8684, test loss 1.008, test acc 0.9349, lr 0.0001
epoch 317, train loss 0.868, test loss 1.009, test acc 0.934, lr 0.0001
epoch 318, train loss 0.8681, test loss 1.009, test acc 0.9327, lr 0.0001
epoch 319, train loss 0.868, test loss 1.009, test acc 0.9336, lr 0.0001
epoch 320, train loss 0.868, test loss 1.01, test acc 0.9344, lr 0.0001
epoch 321, train loss 0.8681, test loss 1.01, test acc 0.9351, lr 0.0001
epoch 322, train loss 0.8681, test loss 1.011, test acc 0.9344, lr 0.0001
epoch 323, train loss 0.8682, test loss 1.01, test acc 0.9342, lr 0.0001
epoch 324, train loss 0.8681, test loss 1.011, test acc 0.9335, lr 0.0001
epoch 325, train loss 0.8683, test loss 1.011, test acc 0.9329, lr 0.0001
epoch 326, train loss 0.8683, test loss 1.01, test acc 0.934, lr 0.0001
epoch 327, train loss 0.868, test loss 1.011, test acc 0.9344, lr 0.0001
epoch 328, train loss 0.8681, test loss 1.011, test acc 0.9339, lr 0.0001
epoch 329, train loss 0.8681, test loss 1.01, test acc 0.934, lr 0.0001
epoch 330, train loss 0.868, test loss 1.01, test acc 0.9336, lr 0.0001
epoch 331, train loss 0.8682, test loss 1.011, test acc 0.9337, lr 0.0001
epoch 332, train loss 0.8681, test loss 1.011, test acc 0.9331, lr 0.0001
epoch 333, train loss 0.8681, test loss 1.011, test acc 0.9337, lr 0.0001
epoch 334, train loss 0.8679, test loss 1.011, test acc 0.9326, lr 0.0001
epoch 335, train loss 0.8682, test loss 1.01, test acc 0.9334, lr 0.0001
epoch 336, train loss 0.8681, test loss 1.012, test acc 0.9328, lr 0.0001
epoch 337, train loss 0.868, test loss 1.011, test acc 0.9333, lr 0.0001
epoch 338, train loss 0.868, test loss 1.012, test acc 0.933, lr 0.0001
epoch 339, train loss 0.868, test loss 1.012, test acc 0.9323, lr 0.0001
epoch 340, train loss 0.8682, test loss 1.01, test acc 0.9333, lr 0.0001
epoch 341, train loss 0.8682, test loss 1.01, test acc 0.9334, lr 0.0001
epoch 342, train loss 0.868, test loss 1.01, test acc 0.9339, lr 0.0001
epoch 343, train loss 0.868, test loss 1.011, test acc 0.9339, lr 0.0001
