Namespace(batch_size=128, channel=32, crop=(32, 4), cuda=True, cutout=(1, 4), epoch=400, factor=0.5, flip=0.5, label_smoothing=0.2, learning_rate=0.001, optimzer='adamw', patience=40, progress_bar=False, resnet=(2, 2, 2, 2), scheduler='plateau', test=False, threshold=0.01)
trainable parameters: 2797610
epoch 1, train loss 1.733, test loss 1.522, test acc 0.6346, lr 0.001
epoch 66, train loss 0.8979, test loss 1.055, test acc 0.9087, lr 0.001
epoch 67, train loss 0.8962, test loss 1.054, test acc 0.9079, lr 0.001
epoch 68, train loss 0.8956, test loss 1.053, test acc 0.9103, lr 0.001
epoch 69, train loss 0.8949, test loss 1.059, test acc 0.9065, lr 0.001
epoch 70, train loss 0.8945, test loss 1.058, test acc 0.9113, lr 0.001
epoch 71, train loss 0.8941, test loss 1.054, test acc 0.9093, lr 0.001
epoch 72, train loss 0.8933, test loss 1.055, test acc 0.9083, lr 0.001
epoch 73, train loss 0.8941, test loss 1.061, test acc 0.9073, lr 0.001
epoch 74, train loss 0.8929, test loss 1.051, test acc 0.9082, lr 0.001
epoch 75, train loss 0.8919, test loss 1.051, test acc 0.9092, lr 0.001
epoch 76, train loss 0.8922, test loss 1.057, test acc 0.9071, lr 0.001
epoch 77, train loss 0.8895, test loss 1.048, test acc 0.9111, lr 0.001
epoch 78, train loss 0.891, test loss 1.047, test acc 0.9112, lr 0.001
epoch 79, train loss 0.8913, test loss 1.052, test acc 0.9105, lr 0.001
epoch 80, train loss 0.8913, test loss 1.049, test acc 0.9131, lr 0.001
epoch 81, train loss 0.8899, test loss 1.05, test acc 0.9107, lr 0.001
epoch 82, train loss 0.8884, test loss 1.058, test acc 0.9089, lr 0.001
epoch 83, train loss 0.8882, test loss 1.052, test acc 0.9103, lr 0.001
epoch 84, train loss 0.8883, test loss 1.052, test acc 0.9088, lr 0.001
epoch 85, train loss 0.8868, test loss 1.056, test acc 0.9107, lr 0.001
epoch 86, train loss 0.8872, test loss 1.054, test acc 0.9116, lr 0.001
epoch 87, train loss 0.8878, test loss 1.054, test acc 0.913, lr 0.001
epoch 88, train loss 0.8859, test loss 1.052, test acc 0.9094, lr 0.001
epoch 89, train loss 0.8868, test loss 1.052, test acc 0.9114, lr 0.001
epoch 90, train loss 0.8871, test loss 1.052, test acc 0.9115, lr 0.001
epoch 91, train loss 0.8859, test loss 1.051, test acc 0.9131, lr 0.001
epoch 92, train loss 0.8863, test loss 1.043, test acc 0.914, lr 0.001
epoch 93, train loss 0.8844, test loss 1.052, test acc 0.9119, lr 0.001
epoch 94, train loss 0.8853, test loss 1.05, test acc 0.9121, lr 0.001
epoch 95, train loss 0.8849, test loss 1.051, test acc 0.9124, lr 0.001
epoch 96, train loss 0.8849, test loss 1.046, test acc 0.9144, lr 0.001
epoch 97, train loss 0.884, test loss 1.054, test acc 0.911, lr 0.001
epoch 98, train loss 0.8854, test loss 1.062, test acc 0.9096, lr 0.001
epoch 99, train loss 0.8839, test loss 1.052, test acc 0.9121, lr 0.001
epoch 100, train loss 0.8844, test loss 1.046, test acc 0.9135, lr 0.001
epoch 101, train loss 0.8843, test loss 1.054, test acc 0.9104, lr 0.001
epoch 102, train loss 0.883, test loss 1.052, test acc 0.9121, lr 0.001
epoch 103, train loss 0.8829, test loss 1.054, test acc 0.91, lr 0.001
epoch 104, train loss 0.8821, test loss 1.05, test acc 0.912, lr 0.001
epoch 105, train loss 0.8826, test loss 1.053, test acc 0.912, lr 0.001
epoch 106, train loss 0.8819, test loss 1.052, test acc 0.9126, lr 0.001
epoch 107, train loss 0.8827, test loss 1.047, test acc 0.9153, lr 0.001
epoch 108, train loss 0.8812, test loss 1.048, test acc 0.9128, lr 0.001
epoch 109, train loss 0.8822, test loss 1.05, test acc 0.9142, lr 0.001
epoch 110, train loss 0.8819, test loss 1.054, test acc 0.911, lr 0.001
epoch 111, train loss 0.8817, test loss 1.051, test acc 0.9113, lr 0.001
epoch 112, train loss 0.881, test loss 1.044, test acc 0.915, lr 0.001
epoch 113, train loss 0.8808, test loss 1.057, test acc 0.9102, lr 0.001
epoch 114, train loss 0.8809, test loss 1.049, test acc 0.9135, lr 0.001
epoch 115, train loss 0.8803, test loss 1.054, test acc 0.9145, lr 0.001
epoch 116, train loss 0.8811, test loss 1.066, test acc 0.9073, lr 0.001
epoch 117, train loss 0.8816, test loss 1.054, test acc 0.9122, lr 0.001
epoch 118, train loss 0.8795, test loss 1.057, test acc 0.9126, lr 0.001
epoch 119, train loss 0.8808, test loss 1.053, test acc 0.9126, lr 0.001
epoch 120, train loss 0.879, test loss 1.05, test acc 0.915, lr 0.001
epoch 121, train loss 0.8789, test loss 1.052, test acc 0.9125, lr 0.001
epoch 122, train loss 0.8761, test loss 1.045, test acc 0.9166, lr 0.0005
epoch 123, train loss 0.8736, test loss 1.041, test acc 0.9176, lr 0.0005
epoch 124, train loss 0.873, test loss 1.044, test acc 0.9154, lr 0.0005
epoch 125, train loss 0.8726, test loss 1.045, test acc 0.9177, lr 0.0005
epoch 126, train loss 0.8722, test loss 1.043, test acc 0.9166, lr 0.0005
epoch 127, train loss 0.8725, test loss 1.042, test acc 0.9169, lr 0.0005
epoch 128, train loss 0.8726, test loss 1.043, test acc 0.9166, lr 0.0005
epoch 129, train loss 0.8722, test loss 1.04, test acc 0.918, lr 0.0005
epoch 130, train loss 0.8721, test loss 1.041, test acc 0.9183, lr 0.0005
epoch 131, train loss 0.8718, test loss 1.039, test acc 0.9187, lr 0.0005
epoch 132, train loss 0.8717, test loss 1.039, test acc 0.9215, lr 0.0005
epoch 133, train loss 0.8715, test loss 1.038, test acc 0.9215, lr 0.0005
epoch 134, train loss 0.8715, test loss 1.039, test acc 0.9221, lr 0.0005
epoch 135, train loss 0.8716, test loss 1.037, test acc 0.9219, lr 0.0005
epoch 136, train loss 0.8716, test loss 1.035, test acc 0.9212, lr 0.0005
epoch 137, train loss 0.8709, test loss 1.038, test acc 0.9211, lr 0.0005
epoch 138, train loss 0.8712, test loss 1.043, test acc 0.9183, lr 0.0005
epoch 139, train loss 0.871, test loss 1.043, test acc 0.9166, lr 0.0005
epoch 140, train loss 0.8711, test loss 1.038, test acc 0.9202, lr 0.0005
epoch 141, train loss 0.8713, test loss 1.041, test acc 0.9188, lr 0.0005
epoch 142, train loss 0.8707, test loss 1.042, test acc 0.9175, lr 0.0005
epoch 143, train loss 0.871, test loss 1.038, test acc 0.9212, lr 0.0005
epoch 144, train loss 0.8711, test loss 1.044, test acc 0.9184, lr 0.0005
epoch 145, train loss 0.871, test loss 1.04, test acc 0.9192, lr 0.0005
epoch 146, train loss 0.8706, test loss 1.038, test acc 0.9205, lr 0.0005
epoch 147, train loss 0.8708, test loss 1.037, test acc 0.9204, lr 0.0005
epoch 148, train loss 0.8709, test loss 1.038, test acc 0.9217, lr 0.0005
epoch 149, train loss 0.8706, test loss 1.037, test acc 0.9207, lr 0.0005
epoch 150, train loss 0.8704, test loss 1.038, test acc 0.92, lr 0.0005
epoch 151, train loss 0.8707, test loss 1.041, test acc 0.918, lr 0.0005
epoch 152, train loss 0.8706, test loss 1.038, test acc 0.9207, lr 0.0005
epoch 153, train loss 0.8703, test loss 1.036, test acc 0.92, lr 0.0005
epoch 154, train loss 0.8708, test loss 1.037, test acc 0.922, lr 0.0005
epoch 155, train loss 0.8701, test loss 1.035, test acc 0.9216, lr 0.0005
epoch 156, train loss 0.8706, test loss 1.038, test acc 0.9223, lr 0.0005
epoch 157, train loss 0.8703, test loss 1.038, test acc 0.9225, lr 0.0005
epoch 158, train loss 0.8703, test loss 1.036, test acc 0.9198, lr 0.0005
epoch 159, train loss 0.8703, test loss 1.038, test acc 0.9207, lr 0.0005
epoch 160, train loss 0.8706, test loss 1.039, test acc 0.9216, lr 0.0005
epoch 161, train loss 0.8702, test loss 1.042, test acc 0.9172, lr 0.0005
epoch 162, train loss 0.8702, test loss 1.038, test acc 0.9209, lr 0.0005
epoch 163, train loss 0.8702, test loss 1.04, test acc 0.92, lr 0.0005
epoch 164, train loss 0.8697, test loss 1.04, test acc 0.9196, lr 0.0005
epoch 165, train loss 0.8703, test loss 1.036, test acc 0.9222, lr 0.0005
epoch 166, train loss 0.8705, test loss 1.041, test acc 0.9173, lr 0.0005
epoch 167, train loss 0.8699, test loss 1.04, test acc 0.9207, lr 0.0005
epoch 168, train loss 0.8702, test loss 1.043, test acc 0.9193, lr 0.0005
epoch 169, train loss 0.8705, test loss 1.037, test acc 0.9206, lr 0.0005
epoch 170, train loss 0.8708, test loss 1.044, test acc 0.9171, lr 0.0005
epoch 171, train loss 0.8697, test loss 1.041, test acc 0.9185, lr 0.0005
epoch 172, train loss 0.8701, test loss 1.042, test acc 0.9184, lr 0.0005
epoch 173, train loss 0.8701, test loss 1.038, test acc 0.9214, lr 0.0005
epoch 174, train loss 0.8701, test loss 1.039, test acc 0.9193, lr 0.0005
epoch 175, train loss 0.8698, test loss 1.038, test acc 0.9205, lr 0.0005
epoch 176, train loss 0.8698, test loss 1.037, test acc 0.9216, lr 0.0005
epoch 177, train loss 0.8702, test loss 1.037, test acc 0.9211, lr 0.0005
epoch 178, train loss 0.8701, test loss 1.037, test acc 0.9209, lr 0.0005
epoch 179, train loss 0.8699, test loss 1.038, test acc 0.9214, lr 0.0005
epoch 180, train loss 0.8699, test loss 1.039, test acc 0.9219, lr 0.0005
epoch 181, train loss 0.87, test loss 1.038, test acc 0.9219, lr 0.0005
epoch 182, train loss 0.8698, test loss 1.038, test acc 0.9217, lr 0.0005
epoch 183, train loss 0.8704, test loss 1.042, test acc 0.9185, lr 0.0005
epoch 184, train loss 0.87, test loss 1.038, test acc 0.9208, lr 0.0005
epoch 185, train loss 0.8698, test loss 1.041, test acc 0.9196, lr 0.0005
epoch 186, train loss 0.87, test loss 1.038, test acc 0.9211, lr 0.0005
epoch 187, train loss 0.8699, test loss 1.042, test acc 0.9191, lr 0.0005
epoch 188, train loss 0.8701, test loss 1.04, test acc 0.9214, lr 0.0005
epoch 189, train loss 0.8697, test loss 1.038, test acc 0.9219, lr 0.0005
epoch 190, train loss 0.8696, test loss 1.038, test acc 0.9221, lr 0.0005
epoch 191, train loss 0.8703, test loss 1.038, test acc 0.9213, lr 0.0005
epoch 192, train loss 0.8699, test loss 1.043, test acc 0.918, lr 0.0005
epoch 193, train loss 0.8702, test loss 1.044, test acc 0.9168, lr 0.0005
epoch 194, train loss 0.8703, test loss 1.039, test acc 0.92, lr 0.0005
epoch 195, train loss 0.8701, test loss 1.044, test acc 0.9182, lr 0.0005
epoch 196, train loss 0.8699, test loss 1.038, test acc 0.9212, lr 0.0005
epoch 197, train loss 0.8699, test loss 1.039, test acc 0.9192, lr 0.0005
epoch 198, train loss 0.8693, test loss 1.035, test acc 0.9217, lr 0.00025
epoch 199, train loss 0.8689, test loss 1.035, test acc 0.9222, lr 0.00025
epoch 200, train loss 0.8693, test loss 1.037, test acc 0.9202, lr 0.00025
epoch 201, train loss 0.8692, test loss 1.037, test acc 0.9225, lr 0.00025
epoch 202, train loss 0.869, test loss 1.034, test acc 0.9216, lr 0.00025
epoch 203, train loss 0.8689, test loss 1.035, test acc 0.9216, lr 0.00025
epoch 204, train loss 0.8691, test loss 1.038, test acc 0.9208, lr 0.00025
epoch 205, train loss 0.8689, test loss 1.036, test acc 0.9214, lr 0.00025
epoch 206, train loss 0.8689, test loss 1.036, test acc 0.923, lr 0.00025
epoch 207, train loss 0.8688, test loss 1.037, test acc 0.9217, lr 0.00025
epoch 208, train loss 0.8687, test loss 1.036, test acc 0.9227, lr 0.00025
epoch 209, train loss 0.8689, test loss 1.037, test acc 0.9228, lr 0.00025
epoch 210, train loss 0.8688, test loss 1.037, test acc 0.9221, lr 0.00025
epoch 211, train loss 0.869, test loss 1.035, test acc 0.9216, lr 0.00025
epoch 212, train loss 0.8688, test loss 1.036, test acc 0.9215, lr 0.00025
epoch 213, train loss 0.8688, test loss 1.034, test acc 0.923, lr 0.00025
epoch 214, train loss 0.8689, test loss 1.033, test acc 0.9233, lr 0.00025
epoch 215, train loss 0.8687, test loss 1.033, test acc 0.9228, lr 0.00025
epoch 216, train loss 0.8686, test loss 1.032, test acc 0.9246, lr 0.00025
epoch 217, train loss 0.8688, test loss 1.033, test acc 0.9239, lr 0.00025
epoch 218, train loss 0.8686, test loss 1.033, test acc 0.924, lr 0.00025
epoch 219, train loss 0.8687, test loss 1.033, test acc 0.9247, lr 0.00025
epoch 220, train loss 0.8687, test loss 1.037, test acc 0.9219, lr 0.00025
epoch 221, train loss 0.8685, test loss 1.034, test acc 0.9241, lr 0.00025
epoch 222, train loss 0.8686, test loss 1.032, test acc 0.9247, lr 0.00025
epoch 223, train loss 0.8685, test loss 1.034, test acc 0.9231, lr 0.00025
epoch 224, train loss 0.8686, test loss 1.033, test acc 0.9238, lr 0.00025
epoch 225, train loss 0.8686, test loss 1.033, test acc 0.9238, lr 0.00025
epoch 226, train loss 0.8689, test loss 1.033, test acc 0.9243, lr 0.00025
epoch 227, train loss 0.8686, test loss 1.034, test acc 0.9233, lr 0.00025
epoch 228, train loss 0.8686, test loss 1.032, test acc 0.9257, lr 0.00025
epoch 229, train loss 0.8685, test loss 1.033, test acc 0.9244, lr 0.00025
epoch 230, train loss 0.8689, test loss 1.036, test acc 0.9225, lr 0.00025
epoch 231, train loss 0.8685, test loss 1.034, test acc 0.9241, lr 0.00025
epoch 232, train loss 0.8686, test loss 1.033, test acc 0.9235, lr 0.00025
epoch 233, train loss 0.8685, test loss 1.037, test acc 0.9219, lr 0.00025
epoch 234, train loss 0.8689, test loss 1.034, test acc 0.9237, lr 0.00025
epoch 235, train loss 0.8689, test loss 1.037, test acc 0.921, lr 0.00025
epoch 236, train loss 0.8687, test loss 1.034, test acc 0.9237, lr 0.00025
epoch 237, train loss 0.8687, test loss 1.031, test acc 0.9241, lr 0.00025
epoch 238, train loss 0.8687, test loss 1.033, test acc 0.9232, lr 0.00025
epoch 239, train loss 0.8685, test loss 1.034, test acc 0.9233, lr 0.000125
epoch 240, train loss 0.8684, test loss 1.034, test acc 0.9234, lr 0.000125
epoch 241, train loss 0.8683, test loss 1.033, test acc 0.9236, lr 0.000125
epoch 242, train loss 0.8687, test loss 1.032, test acc 0.9234, lr 0.000125
epoch 243, train loss 0.8683, test loss 1.031, test acc 0.9252, lr 0.000125
epoch 244, train loss 0.8684, test loss 1.032, test acc 0.9233, lr 0.000125
epoch 245, train loss 0.8685, test loss 1.033, test acc 0.924, lr 0.000125
epoch 246, train loss 0.8685, test loss 1.032, test acc 0.9238, lr 0.000125
epoch 247, train loss 0.8683, test loss 1.032, test acc 0.9248, lr 0.000125
epoch 248, train loss 0.8683, test loss 1.032, test acc 0.9241, lr 0.000125
epoch 249, train loss 0.8686, test loss 1.033, test acc 0.9241, lr 0.000125
epoch 250, train loss 0.8684, test loss 1.034, test acc 0.9233, lr 0.000125
epoch 251, train loss 0.8683, test loss 1.033, test acc 0.9237, lr 0.000125
epoch 252, train loss 0.8685, test loss 1.033, test acc 0.9244, lr 0.000125
epoch 253, train loss 0.8684, test loss 1.034, test acc 0.9242, lr 0.000125
epoch 254, train loss 0.8684, test loss 1.033, test acc 0.9238, lr 0.000125
epoch 255, train loss 0.8682, test loss 1.033, test acc 0.9245, lr 0.000125
epoch 256, train loss 0.8683, test loss 1.033, test acc 0.9238, lr 0.000125
epoch 257, train loss 0.8683, test loss 1.033, test acc 0.9243, lr 0.000125
epoch 258, train loss 0.8687, test loss 1.034, test acc 0.9226, lr 0.000125
epoch 259, train loss 0.8683, test loss 1.033, test acc 0.9243, lr 0.000125
epoch 260, train loss 0.8684, test loss 1.033, test acc 0.9229, lr 0.000125
epoch 261, train loss 0.8684, test loss 1.033, test acc 0.9237, lr 0.000125
epoch 262, train loss 0.8683, test loss 1.031, test acc 0.9241, lr 0.000125
epoch 263, train loss 0.8683, test loss 1.032, test acc 0.9237, lr 0.000125
epoch 264, train loss 0.8685, test loss 1.032, test acc 0.9234, lr 0.000125
epoch 265, train loss 0.8684, test loss 1.031, test acc 0.924, lr 0.000125
epoch 266, train loss 0.8684, test loss 1.031, test acc 0.9242, lr 0.000125
epoch 267, train loss 0.8682, test loss 1.031, test acc 0.925, lr 0.000125
epoch 268, train loss 0.8684, test loss 1.03, test acc 0.925, lr 0.000125
epoch 269, train loss 0.8682, test loss 1.031, test acc 0.9239, lr 0.000125
epoch 270, train loss 0.8683, test loss 1.032, test acc 0.9244, lr 0.000125
epoch 271, train loss 0.8683, test loss 1.03, test acc 0.9249, lr 0.000125
epoch 272, train loss 0.8682, test loss 1.031, test acc 0.9254, lr 0.000125
epoch 273, train loss 0.8684, test loss 1.031, test acc 0.9252, lr 0.000125
epoch 274, train loss 0.8682, test loss 1.031, test acc 0.9256, lr 0.000125
epoch 275, train loss 0.8681, test loss 1.03, test acc 0.9252, lr 0.000125
epoch 276, train loss 0.8683, test loss 1.031, test acc 0.9243, lr 0.000125
epoch 277, train loss 0.8683, test loss 1.031, test acc 0.9243, lr 0.000125
epoch 278, train loss 0.8681, test loss 1.031, test acc 0.9254, lr 0.000125
epoch 279, train loss 0.8685, test loss 1.03, test acc 0.9256, lr 0.000125
epoch 280, train loss 0.868, test loss 1.031, test acc 0.9255, lr 6.25e-05
epoch 281, train loss 0.8682, test loss 1.03, test acc 0.926, lr 6.25e-05
epoch 282, train loss 0.868, test loss 1.03, test acc 0.9261, lr 6.25e-05
epoch 283, train loss 0.8683, test loss 1.031, test acc 0.9256, lr 6.25e-05
epoch 284, train loss 0.8682, test loss 1.031, test acc 0.9256, lr 6.25e-05
epoch 285, train loss 0.8683, test loss 1.031, test acc 0.9248, lr 6.25e-05
epoch 286, train loss 0.868, test loss 1.031, test acc 0.9247, lr 6.25e-05
epoch 287, train loss 0.8682, test loss 1.03, test acc 0.9247, lr 6.25e-05
epoch 288, train loss 0.8682, test loss 1.031, test acc 0.9253, lr 6.25e-05
epoch 289, train loss 0.8681, test loss 1.031, test acc 0.9246, lr 6.25e-05
epoch 290, train loss 0.8682, test loss 1.031, test acc 0.9249, lr 6.25e-05
epoch 291, train loss 0.8682, test loss 1.031, test acc 0.925, lr 6.25e-05
epoch 292, train loss 0.8683, test loss 1.031, test acc 0.925, lr 6.25e-05
epoch 293, train loss 0.8683, test loss 1.031, test acc 0.9251, lr 6.25e-05
epoch 294, train loss 0.8682, test loss 1.032, test acc 0.9245, lr 6.25e-05
epoch 295, train loss 0.8682, test loss 1.031, test acc 0.9242, lr 6.25e-05
epoch 296, train loss 0.8684, test loss 1.031, test acc 0.9242, lr 6.25e-05
epoch 297, train loss 0.8681, test loss 1.031, test acc 0.9244, lr 6.25e-05
epoch 298, train loss 0.8682, test loss 1.03, test acc 0.9249, lr 6.25e-05
epoch 299, train loss 0.8681, test loss 1.03, test acc 0.9248, lr 6.25e-05
epoch 300, train loss 0.8681, test loss 1.031, test acc 0.925, lr 6.25e-05
epoch 301, train loss 0.8683, test loss 1.03, test acc 0.9251, lr 6.25e-05
epoch 302, train loss 0.8681, test loss 1.031, test acc 0.9248, lr 6.25e-05
epoch 303, train loss 0.8681, test loss 1.031, test acc 0.9246, lr 6.25e-05
epoch 304, train loss 0.868, test loss 1.031, test acc 0.9242, lr 6.25e-05
epoch 305, train loss 0.8683, test loss 1.03, test acc 0.9247, lr 6.25e-05
epoch 306, train loss 0.8681, test loss 1.031, test acc 0.9247, lr 6.25e-05
epoch 307, train loss 0.8682, test loss 1.031, test acc 0.9246, lr 6.25e-05
epoch 308, train loss 0.8681, test loss 1.03, test acc 0.9249, lr 6.25e-05
epoch 309, train loss 0.8683, test loss 1.03, test acc 0.9254, lr 6.25e-05
epoch 310, train loss 0.8681, test loss 1.031, test acc 0.9243, lr 6.25e-05
epoch 311, train loss 0.8682, test loss 1.03, test acc 0.9249, lr 6.25e-05
epoch 312, train loss 0.8681, test loss 1.03, test acc 0.9255, lr 6.25e-05
epoch 313, train loss 0.8681, test loss 1.03, test acc 0.9258, lr 6.25e-05
epoch 314, train loss 0.8681, test loss 1.03, test acc 0.926, lr 6.25e-05
epoch 315, train loss 0.8684, test loss 1.031, test acc 0.9255, lr 6.25e-05
epoch 316, train loss 0.8681, test loss 1.03, test acc 0.9249, lr 6.25e-05
epoch 317, train loss 0.8682, test loss 1.03, test acc 0.9255, lr 6.25e-05
epoch 318, train loss 0.868, test loss 1.03, test acc 0.9252, lr 6.25e-05
epoch 319, train loss 0.868, test loss 1.03, test acc 0.925, lr 6.25e-05
epoch 320, train loss 0.868, test loss 1.03, test acc 0.9255, lr 6.25e-05
epoch 321, train loss 0.868, test loss 1.03, test acc 0.9253, lr 3.125e-05
epoch 322, train loss 0.868, test loss 1.03, test acc 0.9256, lr 3.125e-05
epoch 323, train loss 0.868, test loss 1.03, test acc 0.9257, lr 3.125e-05
epoch 324, train loss 0.8681, test loss 1.03, test acc 0.9258, lr 3.125e-05
epoch 325, train loss 0.868, test loss 1.03, test acc 0.926, lr 3.125e-05
epoch 326, train loss 0.8681, test loss 1.03, test acc 0.9257, lr 3.125e-05
epoch 327, train loss 0.868, test loss 1.03, test acc 0.926, lr 3.125e-05
epoch 328, train loss 0.8681, test loss 1.03, test acc 0.9259, lr 3.125e-05
epoch 329, train loss 0.868, test loss 1.03, test acc 0.9264, lr 3.125e-05
epoch 330, train loss 0.868, test loss 1.03, test acc 0.926, lr 3.125e-05
epoch 331, train loss 0.8681, test loss 1.03, test acc 0.9261, lr 3.125e-05
epoch 332, train loss 0.8681, test loss 1.03, test acc 0.9259, lr 3.125e-05
epoch 333, train loss 0.868, test loss 1.03, test acc 0.9257, lr 3.125e-05
epoch 334, train loss 0.868, test loss 1.03, test acc 0.9255, lr 3.125e-05
epoch 335, train loss 0.868, test loss 1.03, test acc 0.9256, lr 3.125e-05
epoch 336, train loss 0.868, test loss 1.03, test acc 0.9256, lr 3.125e-05
epoch 337, train loss 0.8681, test loss 1.03, test acc 0.9255, lr 3.125e-05
epoch 338, train loss 0.8682, test loss 1.03, test acc 0.9248, lr 3.125e-05
epoch 339, train loss 0.8681, test loss 1.03, test acc 0.9246, lr 3.125e-05
epoch 340, train loss 0.8683, test loss 1.03, test acc 0.9252, lr 3.125e-05
epoch 341, train loss 0.8681, test loss 1.03, test acc 0.9252, lr 3.125e-05
epoch 342, train loss 0.868, test loss 1.03, test acc 0.9252, lr 3.125e-05
epoch 343, train loss 0.8679, test loss 1.03, test acc 0.9247, lr 3.125e-05
