Namespace(batch_size=128, channel=32, crop=(32, 4), cuda=True, cutout=(1, 4), epoch=100, factor=0.1, flip=0.5, label_smoothing=0.2, learning_rate=0.001, lr_limit=0.0001, optimzer='adamw', patience=10, plot=False, progress_bar=False, resnet=[9, 9, 9], scheduler='plateau', test=False, threshold=0.01)
trainable parameters: 3412394
epoch 1, train loss 1.867, test loss 1.679, test acc 0.5347, lr 0.001
epoch 33, train loss 0.9611, test loss 1.072, test acc 0.8951, lr 0.001
epoch 34, train loss 0.9278, test loss 1.041, test acc 0.9121, lr 0.0001
epoch 35, train loss 0.9165, test loss 1.039, test acc 0.9126, lr 0.0001
epoch 36, train loss 0.9133, test loss 1.035, test acc 0.9144, lr 0.0001
epoch 37, train loss 0.911, test loss 1.039, test acc 0.9142, lr 0.0001
epoch 38, train loss 0.9082, test loss 1.041, test acc 0.9115, lr 0.0001
epoch 39, train loss 0.9065, test loss 1.039, test acc 0.9135, lr 0.0001
epoch 40, train loss 0.9068, test loss 1.04, test acc 0.9143, lr 0.0001
epoch 41, train loss 0.9037, test loss 1.043, test acc 0.9143, lr 0.0001
epoch 42, train loss 0.902, test loss 1.039, test acc 0.9162, lr 0.0001
epoch 43, train loss 0.9013, test loss 1.04, test acc 0.9127, lr 0.0001
epoch 44, train loss 0.8999, test loss 1.044, test acc 0.9115, lr 0.0001
epoch 45, train loss 0.9004, test loss 1.043, test acc 0.9124, lr 0.0001
epoch 46, train loss 0.8974, test loss 1.045, test acc 0.9122, lr 0.0001
epoch 47, train loss 0.8982, test loss 1.045, test acc 0.911, lr 0.0001
epoch 48, train loss 0.8969, test loss 1.045, test acc 0.913, lr 0.0001
epoch 49, train loss 0.8955, test loss 1.047, test acc 0.9118, lr 0.0001
epoch 50, train loss 0.8958, test loss 1.048, test acc 0.9133, lr 0.0001
epoch 51, train loss 0.8942, test loss 1.048, test acc 0.9123, lr 0.0001
epoch 52, train loss 0.8946, test loss 1.047, test acc 0.9126, lr 0.0001
epoch 53, train loss 0.8932, test loss 1.048, test acc 0.9128, lr 0.0001
epoch 54, train loss 0.8927, test loss 1.048, test acc 0.9133, lr 0.0001
epoch 55, train loss 0.8917, test loss 1.049, test acc 0.9099, lr 0.0001
epoch 56, train loss 0.8928, test loss 1.048, test acc 0.9153, lr 0.0001
epoch 57, train loss 0.8925, test loss 1.049, test acc 0.9129, lr 0.0001
epoch 58, train loss 0.8898, test loss 1.05, test acc 0.9132, lr 0.0001
epoch 59, train loss 0.8907, test loss 1.051, test acc 0.9128, lr 0.0001
epoch 60, train loss 0.8905, test loss 1.051, test acc 0.9125, lr 0.0001
epoch 61, train loss 0.8894, test loss 1.053, test acc 0.9124, lr 0.0001
epoch 62, train loss 0.8898, test loss 1.052, test acc 0.912, lr 0.0001
epoch 63, train loss 0.8884, test loss 1.051, test acc 0.913, lr 0.0001
epoch 64, train loss 0.8888, test loss 1.054, test acc 0.9124, lr 0.0001
epoch 65, train loss 0.8884, test loss 1.053, test acc 0.9134, lr 0.0001
epoch 66, train loss 0.8874, test loss 1.055, test acc 0.9132, lr 0.0001
epoch 67, train loss 0.8868, test loss 1.053, test acc 0.9142, lr 0.0001
epoch 68, train loss 0.8869, test loss 1.052, test acc 0.9148, lr 0.0001
epoch 69, train loss 0.8866, test loss 1.056, test acc 0.9118, lr 0.0001
epoch 70, train loss 0.8865, test loss 1.053, test acc 0.915, lr 0.0001
epoch 71, train loss 0.8853, test loss 1.051, test acc 0.9137, lr 0.0001
epoch 72, train loss 0.8862, test loss 1.054, test acc 0.9115, lr 0.0001
epoch 73, train loss 0.8843, test loss 1.061, test acc 0.9113, lr 0.0001
epoch 74, train loss 0.8854, test loss 1.059, test acc 0.9109, lr 0.0001
epoch 75, train loss 0.8849, test loss 1.058, test acc 0.913, lr 0.0001
epoch 76, train loss 0.8849, test loss 1.054, test acc 0.9133, lr 0.0001
epoch 77, train loss 0.8837, test loss 1.063, test acc 0.9108, lr 0.0001
epoch 78, train loss 0.8836, test loss 1.057, test acc 0.9136, lr 0.0001
epoch 79, train loss 0.8841, test loss 1.057, test acc 0.9132, lr 0.0001
epoch 80, train loss 0.8827, test loss 1.057, test acc 0.913, lr 0.0001
epoch 81, train loss 0.8837, test loss 1.057, test acc 0.9123, lr 0.0001
epoch 82, train loss 0.8826, test loss 1.062, test acc 0.9135, lr 0.0001
epoch 83, train loss 0.8834, test loss 1.061, test acc 0.9115, lr 0.0001
epoch 84, train loss 0.883, test loss 1.056, test acc 0.912, lr 0.0001
epoch 85, train loss 0.8832, test loss 1.058, test acc 0.9109, lr 0.0001
epoch 86, train loss 0.8816, test loss 1.06, test acc 0.9104, lr 0.0001
epoch 87, train loss 0.882, test loss 1.061, test acc 0.913, lr 0.0001
epoch 88, train loss 0.8822, test loss 1.061, test acc 0.9125, lr 0.0001
epoch 89, train loss 0.8823, test loss 1.062, test acc 0.91, lr 0.0001
epoch 90, train loss 0.8826, test loss 1.06, test acc 0.9131, lr 0.0001
epoch 91, train loss 0.8809, test loss 1.059, test acc 0.9134, lr 0.0001
epoch 92, train loss 0.8819, test loss 1.06, test acc 0.912, lr 0.0001
epoch 93, train loss 0.8818, test loss 1.056, test acc 0.9139, lr 0.0001
epoch 94, train loss 0.8807, test loss 1.063, test acc 0.9116, lr 0.0001
epoch 95, train loss 0.88, test loss 1.06, test acc 0.9133, lr 0.0001
epoch 96, train loss 0.8813, test loss 1.062, test acc 0.9123, lr 0.0001
epoch 97, train loss 0.8814, test loss 1.061, test acc 0.9131, lr 0.0001
epoch 98, train loss 0.8805, test loss 1.058, test acc 0.9145, lr 0.0001
epoch 99, train loss 0.8795, test loss 1.06, test acc 0.9126, lr 0.0001
epoch 100, train loss 0.8799, test loss 1.059, test acc 0.9124, lr 0.0001
main uses: 6213.4411s
