Namespace(batch_size=128, channel=27, crop=(32, 4), cuda=True, cutout=(1, 4), epoch=100, factor=0.1, flip=0.5, label_smoothing=0.2, learning_rate=0.001, lr_limit=0.0001, optimzer='adamw', patience=10, plot=False, progress_bar=False, resnet=[18, 18, 18], scheduler='plateau', test=False, threshold=0.01)
trainable parameters: 4917601
epoch 1, train loss 1.996, test loss 1.844, test acc 0.4216, lr 0.001
epoch 55, train loss 0.9001, test loss 1.058, test acc 0.908, lr 0.0001
epoch 56, train loss 0.9005, test loss 1.058, test acc 0.9089, lr 0.0001
epoch 57, train loss 0.8976, test loss 1.058, test acc 0.9076, lr 0.0001
epoch 58, train loss 0.8966, test loss 1.059, test acc 0.9073, lr 0.0001
epoch 59, train loss 0.8962, test loss 1.06, test acc 0.9077, lr 0.0001
epoch 60, train loss 0.8962, test loss 1.061, test acc 0.9099, lr 0.0001
epoch 61, train loss 0.8954, test loss 1.058, test acc 0.909, lr 0.0001
epoch 62, train loss 0.8951, test loss 1.061, test acc 0.9072, lr 0.0001
epoch 63, train loss 0.8946, test loss 1.057, test acc 0.9097, lr 0.0001
epoch 64, train loss 0.8938, test loss 1.059, test acc 0.9095, lr 0.0001
epoch 65, train loss 0.8928, test loss 1.059, test acc 0.9095, lr 0.0001
epoch 66, train loss 0.8922, test loss 1.057, test acc 0.9084, lr 0.0001
epoch 67, train loss 0.8933, test loss 1.058, test acc 0.9104, lr 0.0001
epoch 68, train loss 0.8909, test loss 1.06, test acc 0.91, lr 0.0001
epoch 69, train loss 0.8914, test loss 1.062, test acc 0.9082, lr 0.0001
epoch 70, train loss 0.8909, test loss 1.064, test acc 0.9064, lr 0.0001
epoch 71, train loss 0.8902, test loss 1.062, test acc 0.9093, lr 0.0001
epoch 72, train loss 0.8903, test loss 1.064, test acc 0.9068, lr 0.0001
epoch 73, train loss 0.8898, test loss 1.063, test acc 0.9092, lr 0.0001
epoch 74, train loss 0.8889, test loss 1.067, test acc 0.9069, lr 0.0001
epoch 75, train loss 0.8896, test loss 1.062, test acc 0.909, lr 0.0001
epoch 76, train loss 0.8891, test loss 1.065, test acc 0.9064, lr 0.0001
epoch 77, train loss 0.8875, test loss 1.066, test acc 0.9091, lr 0.0001
epoch 78, train loss 0.8882, test loss 1.064, test acc 0.9082, lr 0.0001
epoch 79, train loss 0.8879, test loss 1.066, test acc 0.9078, lr 0.0001
epoch 80, train loss 0.8868, test loss 1.068, test acc 0.9072, lr 0.0001
epoch 81, train loss 0.8865, test loss 1.069, test acc 0.9075, lr 0.0001
epoch 82, train loss 0.8881, test loss 1.07, test acc 0.9053, lr 0.0001
epoch 83, train loss 0.8869, test loss 1.07, test acc 0.9053, lr 0.0001
epoch 84, train loss 0.8864, test loss 1.071, test acc 0.9068, lr 0.0001
epoch 85, train loss 0.8856, test loss 1.069, test acc 0.9074, lr 0.0001
epoch 86, train loss 0.8846, test loss 1.07, test acc 0.9067, lr 0.0001
epoch 87, train loss 0.8862, test loss 1.07, test acc 0.9068, lr 0.0001
epoch 88, train loss 0.8845, test loss 1.073, test acc 0.9058, lr 0.0001
epoch 89, train loss 0.8862, test loss 1.07, test acc 0.9063, lr 0.0001
epoch 90, train loss 0.8837, test loss 1.072, test acc 0.9058, lr 0.0001
epoch 91, train loss 0.8842, test loss 1.074, test acc 0.904, lr 0.0001
epoch 92, train loss 0.8848, test loss 1.072, test acc 0.906, lr 0.0001
epoch 93, train loss 0.8842, test loss 1.068, test acc 0.907, lr 0.0001
epoch 94, train loss 0.8838, test loss 1.07, test acc 0.9072, lr 0.0001
epoch 95, train loss 0.8842, test loss 1.072, test acc 0.9063, lr 0.0001
epoch 96, train loss 0.884, test loss 1.07, test acc 0.9078, lr 0.0001
epoch 97, train loss 0.8829, test loss 1.072, test acc 0.9053, lr 0.0001
epoch 98, train loss 0.8828, test loss 1.07, test acc 0.908, lr 0.0001
epoch 99, train loss 0.8844, test loss 1.069, test acc 0.9085, lr 0.0001
epoch 100, train loss 0.8824, test loss 1.071, test acc 0.9069, lr 0.0001
main uses: 10095.9716s
