Namespace(batch_size=128, channel=32, crop=(32, 4), cuda=True, cutout=(1, 4), epoch=400, factor=0.7, flip=0.5, label_smoothing=0.2, learning_rate=0.001, optimzer='adamw', patience=40, progress_bar=False, resnet=(2, 2, 2, 2), scheduler='plateau', test=False, threshold=0.01)
trainable parameters: 2797610
epoch 1, train loss 1.742, test loss 1.536, test acc 0.6306, lr 0.001
epoch 159, train loss 0.8709, test loss 1.038, test acc 0.922, lr 0.00049
epoch 160, train loss 0.8708, test loss 1.039, test acc 0.9223, lr 0.00049
epoch 161, train loss 0.8708, test loss 1.04, test acc 0.9195, lr 0.00049
epoch 162, train loss 0.8709, test loss 1.04, test acc 0.9189, lr 0.00049
epoch 163, train loss 0.8704, test loss 1.041, test acc 0.9221, lr 0.00049
epoch 164, train loss 0.8708, test loss 1.039, test acc 0.9226, lr 0.00049
epoch 165, train loss 0.8705, test loss 1.037, test acc 0.923, lr 0.00049
epoch 166, train loss 0.8707, test loss 1.039, test acc 0.9213, lr 0.00049
epoch 167, train loss 0.8705, test loss 1.048, test acc 0.9184, lr 0.00049
epoch 168, train loss 0.8709, test loss 1.042, test acc 0.9191, lr 0.00049
epoch 169, train loss 0.8706, test loss 1.042, test acc 0.9197, lr 0.00049
epoch 170, train loss 0.87, test loss 1.034, test acc 0.9233, lr 0.000343
epoch 171, train loss 0.8702, test loss 1.037, test acc 0.922, lr 0.000343
epoch 172, train loss 0.87, test loss 1.037, test acc 0.9235, lr 0.000343
epoch 173, train loss 0.8698, test loss 1.036, test acc 0.9238, lr 0.000343
epoch 174, train loss 0.8694, test loss 1.036, test acc 0.9235, lr 0.000343
epoch 175, train loss 0.8696, test loss 1.039, test acc 0.9227, lr 0.000343
epoch 176, train loss 0.8701, test loss 1.036, test acc 0.9215, lr 0.000343
epoch 177, train loss 0.8703, test loss 1.036, test acc 0.9225, lr 0.000343
epoch 178, train loss 0.8696, test loss 1.036, test acc 0.9227, lr 0.000343
epoch 179, train loss 0.8696, test loss 1.036, test acc 0.9226, lr 0.000343
epoch 180, train loss 0.8694, test loss 1.034, test acc 0.924, lr 0.000343
epoch 181, train loss 0.8698, test loss 1.035, test acc 0.9217, lr 0.000343
epoch 182, train loss 0.8692, test loss 1.032, test acc 0.9233, lr 0.000343
epoch 183, train loss 0.8692, test loss 1.036, test acc 0.9215, lr 0.000343
epoch 184, train loss 0.8693, test loss 1.04, test acc 0.9204, lr 0.000343
epoch 185, train loss 0.8692, test loss 1.036, test acc 0.9225, lr 0.000343
epoch 186, train loss 0.8696, test loss 1.036, test acc 0.9206, lr 0.000343
epoch 187, train loss 0.8694, test loss 1.036, test acc 0.9222, lr 0.000343
epoch 188, train loss 0.8691, test loss 1.041, test acc 0.9202, lr 0.000343
epoch 189, train loss 0.8694, test loss 1.036, test acc 0.9229, lr 0.000343
epoch 190, train loss 0.8691, test loss 1.037, test acc 0.9221, lr 0.000343
epoch 191, train loss 0.8689, test loss 1.036, test acc 0.922, lr 0.000343
epoch 192, train loss 0.8695, test loss 1.037, test acc 0.9215, lr 0.000343
epoch 193, train loss 0.8692, test loss 1.034, test acc 0.9242, lr 0.000343
epoch 194, train loss 0.8693, test loss 1.035, test acc 0.923, lr 0.000343
epoch 195, train loss 0.8689, test loss 1.035, test acc 0.924, lr 0.000343
epoch 196, train loss 0.8694, test loss 1.034, test acc 0.9228, lr 0.000343
epoch 197, train loss 0.8689, test loss 1.037, test acc 0.9219, lr 0.000343
epoch 198, train loss 0.8693, test loss 1.036, test acc 0.9226, lr 0.000343
epoch 199, train loss 0.8694, test loss 1.036, test acc 0.9226, lr 0.000343
epoch 200, train loss 0.8692, test loss 1.036, test acc 0.9231, lr 0.000343
epoch 201, train loss 0.8693, test loss 1.034, test acc 0.923, lr 0.000343
epoch 202, train loss 0.8691, test loss 1.035, test acc 0.9215, lr 0.000343
epoch 203, train loss 0.8696, test loss 1.035, test acc 0.9233, lr 0.000343
epoch 204, train loss 0.8692, test loss 1.037, test acc 0.9216, lr 0.000343
epoch 205, train loss 0.8691, test loss 1.036, test acc 0.9234, lr 0.000343
epoch 206, train loss 0.8694, test loss 1.039, test acc 0.9206, lr 0.000343
epoch 207, train loss 0.869, test loss 1.037, test acc 0.9216, lr 0.000343
epoch 208, train loss 0.8691, test loss 1.036, test acc 0.9221, lr 0.000343
epoch 209, train loss 0.8693, test loss 1.035, test acc 0.9226, lr 0.000343
epoch 210, train loss 0.8695, test loss 1.036, test acc 0.9225, lr 0.000343
epoch 211, train loss 0.8689, test loss 1.034, test acc 0.9224, lr 0.0002401
epoch 212, train loss 0.8689, test loss 1.033, test acc 0.9247, lr 0.0002401
epoch 213, train loss 0.8688, test loss 1.034, test acc 0.9237, lr 0.0002401
epoch 214, train loss 0.8687, test loss 1.036, test acc 0.9218, lr 0.0002401
epoch 215, train loss 0.869, test loss 1.035, test acc 0.9232, lr 0.0002401
epoch 216, train loss 0.8687, test loss 1.033, test acc 0.9243, lr 0.0002401
epoch 217, train loss 0.869, test loss 1.033, test acc 0.9242, lr 0.0002401
epoch 218, train loss 0.8685, test loss 1.035, test acc 0.923, lr 0.0002401
epoch 219, train loss 0.8687, test loss 1.035, test acc 0.9226, lr 0.0002401
epoch 220, train loss 0.8686, test loss 1.037, test acc 0.9219, lr 0.0002401
epoch 221, train loss 0.8686, test loss 1.036, test acc 0.9238, lr 0.0002401
epoch 222, train loss 0.8687, test loss 1.038, test acc 0.9237, lr 0.0002401
epoch 223, train loss 0.8688, test loss 1.037, test acc 0.9221, lr 0.0002401
epoch 224, train loss 0.8688, test loss 1.036, test acc 0.9228, lr 0.0002401
epoch 225, train loss 0.8687, test loss 1.035, test acc 0.9224, lr 0.0002401
epoch 226, train loss 0.8686, test loss 1.036, test acc 0.9225, lr 0.0002401
epoch 227, train loss 0.8686, test loss 1.036, test acc 0.9226, lr 0.0002401
epoch 228, train loss 0.8687, test loss 1.034, test acc 0.9248, lr 0.0002401
epoch 229, train loss 0.8685, test loss 1.033, test acc 0.9248, lr 0.0002401
epoch 230, train loss 0.8687, test loss 1.034, test acc 0.9242, lr 0.0002401
epoch 231, train loss 0.8686, test loss 1.035, test acc 0.9242, lr 0.0002401
epoch 232, train loss 0.8689, test loss 1.034, test acc 0.9227, lr 0.0002401
epoch 233, train loss 0.8686, test loss 1.035, test acc 0.9232, lr 0.0002401
epoch 234, train loss 0.8685, test loss 1.037, test acc 0.9233, lr 0.0002401
epoch 235, train loss 0.8685, test loss 1.034, test acc 0.9236, lr 0.0002401
epoch 236, train loss 0.8686, test loss 1.033, test acc 0.9241, lr 0.0002401
epoch 237, train loss 0.8686, test loss 1.031, test acc 0.9239, lr 0.0002401
epoch 238, train loss 0.8684, test loss 1.033, test acc 0.924, lr 0.0002401
epoch 239, train loss 0.8687, test loss 1.031, test acc 0.9252, lr 0.0002401
epoch 240, train loss 0.8686, test loss 1.032, test acc 0.9262, lr 0.0002401
epoch 241, train loss 0.8684, test loss 1.032, test acc 0.9262, lr 0.0002401
epoch 242, train loss 0.8687, test loss 1.032, test acc 0.9251, lr 0.0002401
epoch 243, train loss 0.8683, test loss 1.032, test acc 0.927, lr 0.0002401
epoch 244, train loss 0.8688, test loss 1.033, test acc 0.9246, lr 0.0002401
epoch 245, train loss 0.8686, test loss 1.034, test acc 0.9241, lr 0.0002401
epoch 246, train loss 0.8685, test loss 1.034, test acc 0.9255, lr 0.0002401
epoch 247, train loss 0.8683, test loss 1.036, test acc 0.9241, lr 0.0002401
epoch 248, train loss 0.8686, test loss 1.036, test acc 0.9232, lr 0.0002401
epoch 249, train loss 0.8683, test loss 1.036, test acc 0.9231, lr 0.0002401
epoch 250, train loss 0.8686, test loss 1.035, test acc 0.9239, lr 0.0002401
epoch 251, train loss 0.8682, test loss 1.035, test acc 0.9237, lr 0.0002401
epoch 252, train loss 0.8685, test loss 1.034, test acc 0.9227, lr 0.0001681
epoch 253, train loss 0.8686, test loss 1.035, test acc 0.9239, lr 0.0001681
epoch 254, train loss 0.8685, test loss 1.035, test acc 0.9242, lr 0.0001681
epoch 255, train loss 0.8685, test loss 1.033, test acc 0.9247, lr 0.0001681
epoch 256, train loss 0.8684, test loss 1.033, test acc 0.9253, lr 0.0001681
epoch 257, train loss 0.8684, test loss 1.034, test acc 0.9263, lr 0.0001681
epoch 258, train loss 0.8683, test loss 1.036, test acc 0.9244, lr 0.0001681
epoch 259, train loss 0.8685, test loss 1.034, test acc 0.9249, lr 0.0001681
epoch 260, train loss 0.8684, test loss 1.034, test acc 0.9246, lr 0.0001681
epoch 261, train loss 0.8684, test loss 1.034, test acc 0.9261, lr 0.0001681
epoch 262, train loss 0.8683, test loss 1.033, test acc 0.9257, lr 0.0001681
epoch 263, train loss 0.8683, test loss 1.033, test acc 0.9253, lr 0.0001681
epoch 264, train loss 0.8682, test loss 1.034, test acc 0.9239, lr 0.0001681
epoch 265, train loss 0.8682, test loss 1.033, test acc 0.9234, lr 0.0001681
epoch 266, train loss 0.8682, test loss 1.033, test acc 0.924, lr 0.0001681
epoch 267, train loss 0.8682, test loss 1.032, test acc 0.926, lr 0.0001681
epoch 268, train loss 0.8682, test loss 1.033, test acc 0.9247, lr 0.0001681
epoch 269, train loss 0.8683, test loss 1.035, test acc 0.9246, lr 0.0001681
epoch 270, train loss 0.8684, test loss 1.035, test acc 0.9245, lr 0.0001681
epoch 271, train loss 0.8683, test loss 1.034, test acc 0.9255, lr 0.0001681
epoch 272, train loss 0.8682, test loss 1.032, test acc 0.926, lr 0.0001681
epoch 273, train loss 0.8683, test loss 1.034, test acc 0.9248, lr 0.0001681
epoch 274, train loss 0.8683, test loss 1.034, test acc 0.9258, lr 0.0001681
epoch 275, train loss 0.8683, test loss 1.033, test acc 0.9251, lr 0.0001681
epoch 276, train loss 0.8683, test loss 1.032, test acc 0.9253, lr 0.0001681
epoch 277, train loss 0.8681, test loss 1.032, test acc 0.9262, lr 0.0001681
epoch 278, train loss 0.8681, test loss 1.034, test acc 0.9253, lr 0.0001681
epoch 279, train loss 0.8684, test loss 1.034, test acc 0.9253, lr 0.0001681
epoch 280, train loss 0.8681, test loss 1.033, test acc 0.9244, lr 0.0001681
epoch 281, train loss 0.8683, test loss 1.033, test acc 0.9252, lr 0.0001681
epoch 282, train loss 0.8682, test loss 1.032, test acc 0.9259, lr 0.0001681
epoch 283, train loss 0.8684, test loss 1.033, test acc 0.925, lr 0.0001681
epoch 284, train loss 0.8683, test loss 1.034, test acc 0.9245, lr 0.0001681
epoch 285, train loss 0.8682, test loss 1.035, test acc 0.9235, lr 0.0001681
epoch 286, train loss 0.8682, test loss 1.033, test acc 0.9242, lr 0.0001681
epoch 287, train loss 0.8684, test loss 1.033, test acc 0.9243, lr 0.0001681
epoch 288, train loss 0.8684, test loss 1.034, test acc 0.9235, lr 0.0001681
epoch 289, train loss 0.8683, test loss 1.033, test acc 0.9242, lr 0.0001681
epoch 290, train loss 0.868, test loss 1.032, test acc 0.9257, lr 0.0001681
epoch 291, train loss 0.8682, test loss 1.033, test acc 0.9245, lr 0.0001681
epoch 292, train loss 0.8683, test loss 1.036, test acc 0.9225, lr 0.0001681
epoch 293, train loss 0.8685, test loss 1.034, test acc 0.9239, lr 0.0001176
epoch 294, train loss 0.8682, test loss 1.034, test acc 0.925, lr 0.0001176
epoch 295, train loss 0.8681, test loss 1.033, test acc 0.9246, lr 0.0001176
epoch 296, train loss 0.868, test loss 1.034, test acc 0.9237, lr 0.0001176
epoch 297, train loss 0.8683, test loss 1.034, test acc 0.9236, lr 0.0001176
epoch 298, train loss 0.868, test loss 1.033, test acc 0.924, lr 0.0001176
epoch 299, train loss 0.868, test loss 1.032, test acc 0.9241, lr 0.0001176
epoch 300, train loss 0.8681, test loss 1.032, test acc 0.9247, lr 0.0001176
epoch 301, train loss 0.8681, test loss 1.031, test acc 0.9251, lr 0.0001176
epoch 302, train loss 0.8681, test loss 1.032, test acc 0.9265, lr 0.0001176
epoch 303, train loss 0.868, test loss 1.033, test acc 0.925, lr 0.0001176
epoch 304, train loss 0.8682, test loss 1.033, test acc 0.9248, lr 0.0001176
epoch 305, train loss 0.8681, test loss 1.034, test acc 0.9247, lr 0.0001176
epoch 306, train loss 0.868, test loss 1.034, test acc 0.9249, lr 0.0001176
epoch 307, train loss 0.8684, test loss 1.035, test acc 0.9244, lr 0.0001176
epoch 308, train loss 0.8682, test loss 1.034, test acc 0.9257, lr 0.0001176
epoch 309, train loss 0.8681, test loss 1.034, test acc 0.9251, lr 0.0001176
epoch 310, train loss 0.8682, test loss 1.034, test acc 0.9255, lr 0.0001176
epoch 311, train loss 0.868, test loss 1.034, test acc 0.9256, lr 0.0001176
epoch 312, train loss 0.8681, test loss 1.034, test acc 0.9253, lr 0.0001176
epoch 313, train loss 0.868, test loss 1.033, test acc 0.9252, lr 0.0001176
epoch 314, train loss 0.868, test loss 1.034, test acc 0.9244, lr 0.0001176
epoch 315, train loss 0.868, test loss 1.034, test acc 0.9248, lr 0.0001176
epoch 316, train loss 0.8682, test loss 1.033, test acc 0.9245, lr 0.0001176
epoch 317, train loss 0.868, test loss 1.032, test acc 0.9247, lr 0.0001176
epoch 318, train loss 0.8683, test loss 1.034, test acc 0.9249, lr 0.0001176
epoch 319, train loss 0.8681, test loss 1.033, test acc 0.925, lr 0.0001176
epoch 320, train loss 0.868, test loss 1.033, test acc 0.925, lr 0.0001176
epoch 321, train loss 0.8683, test loss 1.032, test acc 0.926, lr 0.0001176
epoch 322, train loss 0.8681, test loss 1.032, test acc 0.9253, lr 0.0001176
epoch 323, train loss 0.8682, test loss 1.031, test acc 0.9259, lr 0.0001176
epoch 324, train loss 0.8681, test loss 1.031, test acc 0.9259, lr 0.0001176
epoch 325, train loss 0.8679, test loss 1.032, test acc 0.9254, lr 0.0001176
epoch 326, train loss 0.8681, test loss 1.032, test acc 0.9246, lr 0.0001176
epoch 327, train loss 0.868, test loss 1.032, test acc 0.9253, lr 0.0001176
epoch 328, train loss 0.868, test loss 1.032, test acc 0.9252, lr 0.0001176
epoch 329, train loss 0.8678, test loss 1.032, test acc 0.9253, lr 0.0001176
epoch 330, train loss 0.868, test loss 1.031, test acc 0.9256, lr 0.0001176
epoch 331, train loss 0.868, test loss 1.034, test acc 0.9246, lr 0.0001176
epoch 332, train loss 0.868, test loss 1.033, test acc 0.9256, lr 0.0001176
epoch 333, train loss 0.868, test loss 1.032, test acc 0.9254, lr 0.0001176
epoch 334, train loss 0.8681, test loss 1.032, test acc 0.9243, lr 8.235e-05
epoch 335, train loss 0.8681, test loss 1.032, test acc 0.9251, lr 8.235e-05
epoch 336, train loss 0.8678, test loss 1.032, test acc 0.9261, lr 8.235e-05
epoch 337, train loss 0.8679, test loss 1.032, test acc 0.9252, lr 8.235e-05
epoch 338, train loss 0.868, test loss 1.031, test acc 0.9247, lr 8.235e-05
epoch 339, train loss 0.8682, test loss 1.032, test acc 0.9253, lr 8.235e-05
epoch 340, train loss 0.8678, test loss 1.031, test acc 0.9265, lr 8.235e-05
epoch 341, train loss 0.8681, test loss 1.032, test acc 0.9253, lr 8.235e-05
epoch 342, train loss 0.8679, test loss 1.033, test acc 0.9243, lr 8.235e-05
