Namespace(batch_size=128, channel=64, crop=(32, 4), cuda=True, cutout=(1, 4), epoch=400, factor=0.5, flip=0.5, label_smooth=0.2, learning_rate=0.001, lr_limit=0.0001, measurement='min', optimzer='adamw', patience=50, plot=True, progress_bar=True, resnet=[3, 3, 3], scheduler='', test=False, threshold=0.01, weight_decay=0.01)
trainable parameters: 4327754
epoch 1, train loss 1.783, test loss 1.588, test acc 0.5918, lr 0.001
epoch 129, train loss 0.8774, test loss 1.036, test acc 0.9218, lr 0.001
epoch 130, train loss 0.8781, test loss 1.033, test acc 0.9235, lr 0.001
epoch 131, train loss 0.8776, test loss 1.03, test acc 0.9241, lr 0.001
epoch 132, train loss 0.879, test loss 1.026, test acc 0.925, lr 0.001
epoch 133, train loss 0.8782, test loss 1.025, test acc 0.9269, lr 0.001
epoch 134, train loss 0.8772, test loss 1.026, test acc 0.9254, lr 0.001
epoch 135, train loss 0.8763, test loss 1.032, test acc 0.925, lr 0.001
epoch 136, train loss 0.877, test loss 1.032, test acc 0.9228, lr 0.001
epoch 137, train loss 0.8767, test loss 1.028, test acc 0.9251, lr 0.001
epoch 138, train loss 0.8769, test loss 1.027, test acc 0.9253, lr 0.001
epoch 139, train loss 0.8787, test loss 1.022, test acc 0.9269, lr 0.001
epoch 140, train loss 0.8769, test loss 1.023, test acc 0.9266, lr 0.001
epoch 141, train loss 0.8786, test loss 1.021, test acc 0.9297, lr 0.001
epoch 142, train loss 0.8778, test loss 1.026, test acc 0.9247, lr 0.001
epoch 143, train loss 0.8769, test loss 1.027, test acc 0.9235, lr 0.001
epoch 144, train loss 0.8777, test loss 1.02, test acc 0.9283, lr 0.001
epoch 145, train loss 0.8768, test loss 1.025, test acc 0.9258, lr 0.001
epoch 146, train loss 0.8753, test loss 1.028, test acc 0.9245, lr 0.001
epoch 147, train loss 0.8776, test loss 1.026, test acc 0.9246, lr 0.001
epoch 148, train loss 0.876, test loss 1.026, test acc 0.9237, lr 0.001
epoch 149, train loss 0.8768, test loss 1.03, test acc 0.9271, lr 0.001
epoch 150, train loss 0.8763, test loss 1.026, test acc 0.9258, lr 0.001
epoch 151, train loss 0.8781, test loss 1.032, test acc 0.9241, lr 0.001
epoch 152, train loss 0.8782, test loss 1.025, test acc 0.9247, lr 0.001
epoch 153, train loss 0.8767, test loss 1.035, test acc 0.9206, lr 0.001
epoch 154, train loss 0.8767, test loss 1.038, test acc 0.9215, lr 0.001
epoch 155, train loss 0.8776, test loss 1.027, test acc 0.9243, lr 0.001
epoch 156, train loss 0.8781, test loss 1.038, test acc 0.9207, lr 0.001
epoch 157, train loss 0.8773, test loss 1.026, test acc 0.9261, lr 0.001
epoch 158, train loss 0.877, test loss 1.026, test acc 0.9251, lr 0.001
epoch 159, train loss 0.8757, test loss 1.037, test acc 0.9191, lr 0.001
epoch 160, train loss 0.8768, test loss 1.035, test acc 0.9213, lr 0.001
epoch 161, train loss 0.8787, test loss 1.031, test acc 0.9225, lr 0.001
epoch 162, train loss 0.8762, test loss 1.027, test acc 0.9237, lr 0.001
epoch 163, train loss 0.8766, test loss 1.025, test acc 0.9253, lr 0.001
epoch 164, train loss 0.8763, test loss 1.034, test acc 0.9216, lr 0.001
epoch 165, train loss 0.876, test loss 1.03, test acc 0.9247, lr 0.001
epoch 166, train loss 0.8767, test loss 1.031, test acc 0.9249, lr 0.001
epoch 167, train loss 0.8773, test loss 1.034, test acc 0.9242, lr 0.001
epoch 168, train loss 0.8755, test loss 1.028, test acc 0.9252, lr 0.001
epoch 169, train loss 0.8761, test loss 1.033, test acc 0.9213, lr 0.001
epoch 170, train loss 0.8768, test loss 1.033, test acc 0.9226, lr 0.001
epoch 171, train loss 0.877, test loss 1.032, test acc 0.9247, lr 0.001
epoch 172, train loss 0.8764, test loss 1.044, test acc 0.9166, lr 0.001
epoch 173, train loss 0.876, test loss 1.028, test acc 0.9254, lr 0.001
epoch 174, train loss 0.877, test loss 1.029, test acc 0.9258, lr 0.001
epoch 175, train loss 0.8772, test loss 1.032, test acc 0.9235, lr 0.001
epoch 176, train loss 0.8771, test loss 1.034, test acc 0.9225, lr 0.001
epoch 177, train loss 0.8765, test loss 1.027, test acc 0.9244, lr 0.001
epoch 178, train loss 0.8767, test loss 1.035, test acc 0.922, lr 0.001
epoch 179, train loss 0.8769, test loss 1.025, test acc 0.9259, lr 0.001
epoch 180, train loss 0.8752, test loss 1.029, test acc 0.926, lr 0.001
epoch 181, train loss 0.8768, test loss 1.04, test acc 0.9184, lr 0.001
epoch 182, train loss 0.8769, test loss 1.035, test acc 0.9221, lr 0.001
epoch 183, train loss 0.8774, test loss 1.029, test acc 0.9255, lr 0.001
epoch 184, train loss 0.8769, test loss 1.038, test acc 0.9233, lr 0.001
epoch 185, train loss 0.8756, test loss 1.036, test acc 0.9231, lr 0.001
epoch 186, train loss 0.8766, test loss 1.037, test acc 0.9222, lr 0.001
epoch 187, train loss 0.8765, test loss 1.031, test acc 0.9231, lr 0.001
epoch 188, train loss 0.8786, test loss 1.033, test acc 0.9211, lr 0.001
epoch 189, train loss 0.8767, test loss 1.034, test acc 0.9222, lr 0.001
epoch 190, train loss 0.8756, test loss 1.026, test acc 0.9241, lr 0.001
epoch 191, train loss 0.8762, test loss 1.03, test acc 0.9259, lr 0.001
epoch 192, train loss 0.8755, test loss 1.027, test acc 0.9237, lr 0.001
epoch 193, train loss 0.8762, test loss 1.032, test acc 0.9213, lr 0.001
epoch 194, train loss 0.8768, test loss 1.033, test acc 0.9227, lr 0.001
epoch 195, train loss 0.8758, test loss 1.026, test acc 0.9271, lr 0.001
epoch 196, train loss 0.8756, test loss 1.047, test acc 0.919, lr 0.001
epoch 197, train loss 0.8765, test loss 1.035, test acc 0.9203, lr 0.001
epoch 198, train loss 0.8765, test loss 1.019, test acc 0.9265, lr 0.001
epoch 199, train loss 0.8766, test loss 1.027, test acc 0.9273, lr 0.001
epoch 200, train loss 0.8769, test loss 1.022, test acc 0.9265, lr 0.001
epoch 201, train loss 0.8763, test loss 1.017, test acc 0.9324, lr 0.001
epoch 202, train loss 0.8765, test loss 1.034, test acc 0.9238, lr 0.001
epoch 203, train loss 0.8761, test loss 1.039, test acc 0.9208, lr 0.001
epoch 204, train loss 0.8775, test loss 1.039, test acc 0.9223, lr 0.001
epoch 205, train loss 0.8761, test loss 1.029, test acc 0.9238, lr 0.001
epoch 206, train loss 0.8759, test loss 1.026, test acc 0.9264, lr 0.001
epoch 207, train loss 0.8761, test loss 1.032, test acc 0.9238, lr 0.001
epoch 208, train loss 0.8765, test loss 1.027, test acc 0.9244, lr 0.001
epoch 209, train loss 0.8759, test loss 1.032, test acc 0.9238, lr 0.001
epoch 210, train loss 0.8768, test loss 1.04, test acc 0.921, lr 0.001
epoch 211, train loss 0.8762, test loss 1.04, test acc 0.9204, lr 0.001
epoch 212, train loss 0.8752, test loss 1.026, test acc 0.9254, lr 0.001
epoch 213, train loss 0.8769, test loss 1.027, test acc 0.9243, lr 0.001
epoch 214, train loss 0.876, test loss 1.025, test acc 0.9249, lr 0.001
epoch 215, train loss 0.8768, test loss 1.034, test acc 0.9205, lr 0.001
epoch 216, train loss 0.8756, test loss 1.024, test acc 0.9284, lr 0.001
epoch 217, train loss 0.8739, test loss 1.031, test acc 0.9248, lr 0.001
epoch 218, train loss 0.8758, test loss 1.027, test acc 0.9268, lr 0.001
epoch 219, train loss 0.8758, test loss 1.036, test acc 0.9209, lr 0.001
epoch 220, train loss 0.8757, test loss 1.04, test acc 0.9214, lr 0.001
epoch 221, train loss 0.8763, test loss 1.034, test acc 0.9228, lr 0.001
epoch 222, train loss 0.8746, test loss 1.032, test acc 0.9242, lr 0.001
epoch 223, train loss 0.874, test loss 1.028, test acc 0.9259, lr 0.001
epoch 224, train loss 0.8773, test loss 1.03, test acc 0.9235, lr 0.001
epoch 225, train loss 0.8768, test loss 1.028, test acc 0.9247, lr 0.001
epoch 226, train loss 0.8763, test loss 1.028, test acc 0.9245, lr 0.001
epoch 227, train loss 0.8758, test loss 1.032, test acc 0.924, lr 0.001
epoch 228, train loss 0.8756, test loss 1.035, test acc 0.9204, lr 0.001
epoch 229, train loss 0.8762, test loss 1.025, test acc 0.9274, lr 0.001
epoch 230, train loss 0.8744, test loss 1.026, test acc 0.9259, lr 0.001
epoch 231, train loss 0.8753, test loss 1.037, test acc 0.9226, lr 0.001
epoch 232, train loss 0.8768, test loss 1.034, test acc 0.9208, lr 0.001
epoch 233, train loss 0.8772, test loss 1.028, test acc 0.9233, lr 0.001
epoch 234, train loss 0.8753, test loss 1.03, test acc 0.924, lr 0.001
epoch 235, train loss 0.876, test loss 1.026, test acc 0.9257, lr 0.001
epoch 236, train loss 0.8761, test loss 1.026, test acc 0.9278, lr 0.001
epoch 237, train loss 0.875, test loss 1.025, test acc 0.9255, lr 0.001
epoch 238, train loss 0.8763, test loss 1.03, test acc 0.9242, lr 0.001
epoch 239, train loss 0.8745, test loss 1.034, test acc 0.9234, lr 0.001
epoch 240, train loss 0.8744, test loss 1.033, test acc 0.9246, lr 0.001
epoch 241, train loss 0.876, test loss 1.026, test acc 0.9253, lr 0.001
epoch 242, train loss 0.8767, test loss 1.026, test acc 0.9259, lr 0.001
epoch 243, train loss 0.8756, test loss 1.028, test acc 0.9245, lr 0.001
epoch 244, train loss 0.8752, test loss 1.036, test acc 0.9217, lr 0.001
epoch 245, train loss 0.8759, test loss 1.035, test acc 0.9218, lr 0.001
epoch 246, train loss 0.8756, test loss 1.028, test acc 0.9258, lr 0.001
epoch 247, train loss 0.8749, test loss 1.034, test acc 0.9213, lr 0.001
epoch 248, train loss 0.876, test loss 1.037, test acc 0.9184, lr 0.001
epoch 249, train loss 0.8761, test loss 1.029, test acc 0.9244, lr 0.001
epoch 250, train loss 0.8759, test loss 1.024, test acc 0.9261, lr 0.001
epoch 251, train loss 0.8776, test loss 1.037, test acc 0.9184, lr 0.001
epoch 252, train loss 0.8766, test loss 1.025, test acc 0.9266, lr 0.001
epoch 253, train loss 0.8761, test loss 1.024, test acc 0.9271, lr 0.001
epoch 254, train loss 0.8755, test loss 1.025, test acc 0.924, lr 0.001
epoch 255, train loss 0.8749, test loss 1.025, test acc 0.9285, lr 0.001
epoch 256, train loss 0.877, test loss 1.034, test acc 0.9245, lr 0.001
epoch 257, train loss 0.8765, test loss 1.027, test acc 0.9256, lr 0.001
epoch 258, train loss 0.8763, test loss 1.025, test acc 0.9258, lr 0.001
epoch 259, train loss 0.8755, test loss 1.029, test acc 0.9248, lr 0.001
epoch 260, train loss 0.8765, test loss 1.035, test acc 0.9233, lr 0.001
epoch 261, train loss 0.8757, test loss 1.028, test acc 0.9256, lr 0.001
epoch 262, train loss 0.8766, test loss 1.04, test acc 0.9194, lr 0.001
epoch 263, train loss 0.8751, test loss 1.021, test acc 0.9287, lr 0.001
epoch 264, train loss 0.8748, test loss 1.026, test acc 0.9261, lr 0.001
epoch 265, train loss 0.8744, test loss 1.034, test acc 0.9218, lr 0.001
epoch 266, train loss 0.8752, test loss 1.04, test acc 0.921, lr 0.001
epoch 267, train loss 0.876, test loss 1.03, test acc 0.9258, lr 0.001
epoch 268, train loss 0.8747, test loss 1.032, test acc 0.9234, lr 0.001
epoch 269, train loss 0.8769, test loss 1.03, test acc 0.9235, lr 0.001
epoch 270, train loss 0.8746, test loss 1.033, test acc 0.9238, lr 0.001
epoch 271, train loss 0.8762, test loss 1.031, test acc 0.9228, lr 0.001
epoch 272, train loss 0.8753, test loss 1.026, test acc 0.926, lr 0.001
epoch 273, train loss 0.8766, test loss 1.033, test acc 0.9247, lr 0.001
epoch 274, train loss 0.877, test loss 1.028, test acc 0.925, lr 0.001
epoch 275, train loss 0.8745, test loss 1.024, test acc 0.9271, lr 0.001
epoch 276, train loss 0.8747, test loss 1.036, test acc 0.9221, lr 0.001
epoch 277, train loss 0.8748, test loss 1.03, test acc 0.9244, lr 0.001
epoch 278, train loss 0.8751, test loss 1.019, test acc 0.9287, lr 0.001
epoch 279, train loss 0.8748, test loss 1.027, test acc 0.9252, lr 0.001
epoch 280, train loss 0.8761, test loss 1.034, test acc 0.9221, lr 0.001
epoch 281, train loss 0.8755, test loss 1.019, test acc 0.9293, lr 0.001
epoch 282, train loss 0.8749, test loss 1.037, test acc 0.9222, lr 0.001
epoch 283, train loss 0.8754, test loss 1.023, test acc 0.9257, lr 0.001
epoch 284, train loss 0.8738, test loss 1.033, test acc 0.9225, lr 0.001
epoch 285, train loss 0.8764, test loss 1.033, test acc 0.9251, lr 0.001
epoch 286, train loss 0.8755, test loss 1.023, test acc 0.9281, lr 0.001
epoch 287, train loss 0.8743, test loss 1.033, test acc 0.9246, lr 0.001
epoch 288, train loss 0.8748, test loss 1.029, test acc 0.922, lr 0.001
epoch 289, train loss 0.8746, test loss 1.027, test acc 0.9275, lr 0.001
epoch 290, train loss 0.8757, test loss 1.024, test acc 0.9268, lr 0.001
epoch 291, train loss 0.8747, test loss 1.033, test acc 0.924, lr 0.001
epoch 292, train loss 0.8751, test loss 1.026, test acc 0.9259, lr 0.001
epoch 293, train loss 0.8755, test loss 1.024, test acc 0.9245, lr 0.001
epoch 294, train loss 0.8742, test loss 1.026, test acc 0.9267, lr 0.001
epoch 295, train loss 0.8751, test loss 1.038, test acc 0.9227, lr 0.001
epoch 296, train loss 0.8755, test loss 1.03, test acc 0.9258, lr 0.001
epoch 297, train loss 0.8752, test loss 1.037, test acc 0.9205, lr 0.001
epoch 298, train loss 0.8752, test loss 1.032, test acc 0.9244, lr 0.001
epoch 299, train loss 0.8759, test loss 1.033, test acc 0.9246, lr 0.001
epoch 300, train loss 0.8754, test loss 1.027, test acc 0.9265, lr 0.001
epoch 301, train loss 0.8758, test loss 1.029, test acc 0.924, lr 0.001
epoch 302, train loss 0.8766, test loss 1.027, test acc 0.9235, lr 0.001
epoch 303, train loss 0.8774, test loss 1.027, test acc 0.9255, lr 0.001
epoch 304, train loss 0.8746, test loss 1.028, test acc 0.9257, lr 0.001
epoch 305, train loss 0.8747, test loss 1.023, test acc 0.9281, lr 0.001
epoch 306, train loss 0.8738, test loss 1.032, test acc 0.9236, lr 0.001
epoch 307, train loss 0.8751, test loss 1.028, test acc 0.9253, lr 0.001
epoch 308, train loss 0.8741, test loss 1.033, test acc 0.9231, lr 0.001
epoch 309, train loss 0.8765, test loss 1.031, test acc 0.9234, lr 0.001
epoch 310, train loss 0.874, test loss 1.037, test acc 0.9214, lr 0.001
epoch 311, train loss 0.8747, test loss 1.032, test acc 0.9238, lr 0.001
epoch 312, train loss 0.875, test loss 1.028, test acc 0.9237, lr 0.001
epoch 313, train loss 0.8756, test loss 1.025, test acc 0.927, lr 0.001
epoch 314, train loss 0.8761, test loss 1.028, test acc 0.9265, lr 0.001
epoch 315, train loss 0.876, test loss 1.043, test acc 0.9183, lr 0.001
epoch 316, train loss 0.8772, test loss 1.027, test acc 0.9239, lr 0.001
epoch 317, train loss 0.877, test loss 1.028, test acc 0.9257, lr 0.001
epoch 318, train loss 0.8759, test loss 1.02, test acc 0.929, lr 0.001
epoch 319, train loss 0.8756, test loss 1.033, test acc 0.9245, lr 0.001
epoch 320, train loss 0.8767, test loss 1.028, test acc 0.9272, lr 0.001
epoch 321, train loss 0.8746, test loss 1.026, test acc 0.9264, lr 0.001
epoch 322, train loss 0.8733, test loss 1.026, test acc 0.9282, lr 0.001
epoch 323, train loss 0.8761, test loss 1.027, test acc 0.9255, lr 0.001
epoch 324, train loss 0.8746, test loss 1.036, test acc 0.9223, lr 0.001
epoch 325, train loss 0.8762, test loss 1.036, test acc 0.922, lr 0.001
epoch 326, train loss 0.8748, test loss 1.035, test acc 0.9235, lr 0.001
epoch 327, train loss 0.876, test loss 1.035, test acc 0.923, lr 0.001
epoch 328, train loss 0.8764, test loss 1.036, test acc 0.9217, lr 0.001
epoch 329, train loss 0.8752, test loss 1.029, test acc 0.9249, lr 0.001
epoch 330, train loss 0.8755, test loss 1.025, test acc 0.9253, lr 0.001
epoch 331, train loss 0.8741, test loss 1.032, test acc 0.9241, lr 0.001
epoch 332, train loss 0.875, test loss 1.02, test acc 0.9299, lr 0.001
epoch 333, train loss 0.8746, test loss 1.023, test acc 0.9269, lr 0.001
epoch 334, train loss 0.8745, test loss 1.033, test acc 0.9251, lr 0.001
epoch 335, train loss 0.8748, test loss 1.026, test acc 0.9253, lr 0.001
epoch 336, train loss 0.8751, test loss 1.021, test acc 0.9284, lr 0.001
epoch 337, train loss 0.8753, test loss 1.026, test acc 0.9269, lr 0.001
epoch 338, train loss 0.8741, test loss 1.024, test acc 0.9259, lr 0.001
epoch 339, train loss 0.8757, test loss 1.04, test acc 0.9211, lr 0.001
epoch 340, train loss 0.8752, test loss 1.026, test acc 0.9269, lr 0.001
epoch 341, train loss 0.8731, test loss 1.03, test acc 0.9243, lr 0.001
epoch 342, train loss 0.8751, test loss 1.038, test acc 0.9221, lr 0.001
epoch 343, train loss 0.8747, test loss 1.037, test acc 0.9202, lr 0.001
epoch 344, train loss 0.8754, test loss 1.022, test acc 0.9264, lr 0.001
epoch 345, train loss 0.8755, test loss 1.04, test acc 0.9207, lr 0.001
epoch 346, train loss 0.8772, test loss 1.027, test acc 0.9257, lr 0.001
epoch 347, train loss 0.8766, test loss 1.03, test acc 0.9226, lr 0.001
epoch 348, train loss 0.8742, test loss 1.029, test acc 0.9232, lr 0.001
epoch 349, train loss 0.8733, test loss 1.029, test acc 0.9262, lr 0.001
epoch 350, train loss 0.875, test loss 1.021, test acc 0.9273, lr 0.001
