Namespace(batch_size=128, channel=32, crop=(32, 4), cuda=True, cutout=(1, 4), epoch=200, factor=0.7, flip=0.5, label_smoothing=0.2, learning_rate=0.001, optimzer='adamw', patience=40, progress_bar=False, resnet=(2, 2, 2, 2), scheduler='plateau', test=False, threshold=0.01)
trainable parameters: 2797610
epoch 1, train loss 1.738, test loss 1.535, test acc 0.6274, lr 0.001
epoch 63, train loss 0.9001, test loss 1.062, test acc 0.9048, lr 0.001
epoch 64, train loss 0.8984, test loss 1.058, test acc 0.9089, lr 0.001
epoch 65, train loss 0.8975, test loss 1.058, test acc 0.9074, lr 0.001
epoch 66, train loss 0.9, test loss 1.061, test acc 0.906, lr 0.001
epoch 67, train loss 0.8982, test loss 1.071, test acc 0.9018, lr 0.001
epoch 68, train loss 0.8988, test loss 1.056, test acc 0.9097, lr 0.001
epoch 69, train loss 0.8975, test loss 1.057, test acc 0.9087, lr 0.001
epoch 70, train loss 0.896, test loss 1.058, test acc 0.9087, lr 0.001
epoch 71, train loss 0.8945, test loss 1.056, test acc 0.9117, lr 0.001
epoch 72, train loss 0.8958, test loss 1.059, test acc 0.9094, lr 0.001
epoch 73, train loss 0.8955, test loss 1.051, test acc 0.9103, lr 0.001
epoch 74, train loss 0.8925, test loss 1.054, test acc 0.9096, lr 0.001
epoch 75, train loss 0.8929, test loss 1.06, test acc 0.909, lr 0.001
epoch 76, train loss 0.892, test loss 1.052, test acc 0.9134, lr 0.001
epoch 77, train loss 0.8914, test loss 1.053, test acc 0.9134, lr 0.001
epoch 78, train loss 0.8898, test loss 1.052, test acc 0.9117, lr 0.001
epoch 79, train loss 0.8901, test loss 1.06, test acc 0.9084, lr 0.001
epoch 80, train loss 0.8921, test loss 1.055, test acc 0.909, lr 0.001
epoch 81, train loss 0.8898, test loss 1.054, test acc 0.9101, lr 0.001
epoch 82, train loss 0.8905, test loss 1.056, test acc 0.9097, lr 0.001
epoch 83, train loss 0.8896, test loss 1.052, test acc 0.9105, lr 0.001
epoch 84, train loss 0.89, test loss 1.056, test acc 0.9096, lr 0.001
epoch 85, train loss 0.8892, test loss 1.05, test acc 0.9123, lr 0.001
epoch 86, train loss 0.8887, test loss 1.058, test acc 0.9094, lr 0.001
epoch 87, train loss 0.888, test loss 1.053, test acc 0.9115, lr 0.001
epoch 88, train loss 0.8872, test loss 1.049, test acc 0.9105, lr 0.001
epoch 89, train loss 0.887, test loss 1.045, test acc 0.9165, lr 0.001
epoch 90, train loss 0.887, test loss 1.053, test acc 0.9117, lr 0.001
epoch 91, train loss 0.8879, test loss 1.055, test acc 0.9088, lr 0.001
epoch 92, train loss 0.8855, test loss 1.056, test acc 0.9095, lr 0.001
epoch 93, train loss 0.885, test loss 1.045, test acc 0.9156, lr 0.001
epoch 94, train loss 0.8848, test loss 1.047, test acc 0.9152, lr 0.001
epoch 95, train loss 0.8876, test loss 1.049, test acc 0.9117, lr 0.001
epoch 96, train loss 0.885, test loss 1.055, test acc 0.9121, lr 0.001
epoch 97, train loss 0.8846, test loss 1.053, test acc 0.9116, lr 0.001
epoch 98, train loss 0.8843, test loss 1.052, test acc 0.9113, lr 0.001
epoch 99, train loss 0.8832, test loss 1.061, test acc 0.9124, lr 0.001
epoch 100, train loss 0.8845, test loss 1.053, test acc 0.9157, lr 0.001
epoch 101, train loss 0.8838, test loss 1.049, test acc 0.9144, lr 0.001
epoch 102, train loss 0.8835, test loss 1.045, test acc 0.9162, lr 0.001
epoch 103, train loss 0.884, test loss 1.05, test acc 0.9163, lr 0.001
epoch 104, train loss 0.8838, test loss 1.051, test acc 0.9115, lr 0.001
epoch 105, train loss 0.8817, test loss 1.047, test acc 0.9156, lr 0.001
epoch 106, train loss 0.8815, test loss 1.056, test acc 0.9114, lr 0.001
epoch 107, train loss 0.8828, test loss 1.052, test acc 0.9118, lr 0.001
epoch 108, train loss 0.8813, test loss 1.053, test acc 0.9122, lr 0.001
epoch 109, train loss 0.8833, test loss 1.053, test acc 0.9135, lr 0.001
epoch 110, train loss 0.8827, test loss 1.051, test acc 0.9145, lr 0.001
epoch 111, train loss 0.8809, test loss 1.05, test acc 0.9154, lr 0.001
epoch 112, train loss 0.8827, test loss 1.048, test acc 0.9168, lr 0.001
epoch 113, train loss 0.878, test loss 1.041, test acc 0.9209, lr 0.0007
epoch 114, train loss 0.877, test loss 1.046, test acc 0.9177, lr 0.0007
epoch 115, train loss 0.8762, test loss 1.045, test acc 0.917, lr 0.0007
epoch 116, train loss 0.875, test loss 1.045, test acc 0.9181, lr 0.0007
epoch 117, train loss 0.8749, test loss 1.044, test acc 0.9188, lr 0.0007
epoch 118, train loss 0.8745, test loss 1.044, test acc 0.919, lr 0.0007
epoch 119, train loss 0.8751, test loss 1.049, test acc 0.9143, lr 0.0007
epoch 120, train loss 0.8756, test loss 1.046, test acc 0.9164, lr 0.0007
epoch 121, train loss 0.8753, test loss 1.047, test acc 0.9163, lr 0.0007
epoch 122, train loss 0.8753, test loss 1.05, test acc 0.9145, lr 0.0007
epoch 123, train loss 0.8742, test loss 1.042, test acc 0.9208, lr 0.0007
epoch 124, train loss 0.8741, test loss 1.048, test acc 0.9159, lr 0.0007
epoch 125, train loss 0.8735, test loss 1.047, test acc 0.9172, lr 0.0007
epoch 126, train loss 0.8738, test loss 1.047, test acc 0.9182, lr 0.0007
epoch 127, train loss 0.8731, test loss 1.048, test acc 0.9177, lr 0.0007
epoch 128, train loss 0.8731, test loss 1.05, test acc 0.9171, lr 0.0007
epoch 129, train loss 0.8741, test loss 1.042, test acc 0.9209, lr 0.0007
epoch 130, train loss 0.8736, test loss 1.042, test acc 0.9201, lr 0.0007
epoch 131, train loss 0.874, test loss 1.045, test acc 0.9174, lr 0.0007
epoch 132, train loss 0.8737, test loss 1.048, test acc 0.9171, lr 0.0007
epoch 133, train loss 0.873, test loss 1.043, test acc 0.92, lr 0.0007
epoch 134, train loss 0.8733, test loss 1.042, test acc 0.9189, lr 0.0007
epoch 135, train loss 0.8727, test loss 1.044, test acc 0.9173, lr 0.0007
epoch 136, train loss 0.8733, test loss 1.046, test acc 0.9193, lr 0.0007
epoch 137, train loss 0.8735, test loss 1.047, test acc 0.918, lr 0.0007
epoch 138, train loss 0.8731, test loss 1.04, test acc 0.9194, lr 0.0007
epoch 139, train loss 0.8732, test loss 1.049, test acc 0.9156, lr 0.0007
epoch 140, train loss 0.8726, test loss 1.044, test acc 0.9192, lr 0.0007
epoch 141, train loss 0.8733, test loss 1.048, test acc 0.9173, lr 0.0007
epoch 142, train loss 0.8728, test loss 1.047, test acc 0.9183, lr 0.0007
epoch 143, train loss 0.8725, test loss 1.043, test acc 0.9182, lr 0.0007
epoch 144, train loss 0.8727, test loss 1.043, test acc 0.9195, lr 0.0007
epoch 145, train loss 0.8736, test loss 1.043, test acc 0.9201, lr 0.0007
epoch 146, train loss 0.8728, test loss 1.044, test acc 0.9214, lr 0.0007
epoch 147, train loss 0.8727, test loss 1.046, test acc 0.9185, lr 0.0007
epoch 148, train loss 0.8733, test loss 1.045, test acc 0.9193, lr 0.0007
epoch 149, train loss 0.8725, test loss 1.042, test acc 0.9216, lr 0.0007
epoch 150, train loss 0.8726, test loss 1.044, test acc 0.9182, lr 0.0007
epoch 151, train loss 0.8729, test loss 1.044, test acc 0.9193, lr 0.0007
epoch 152, train loss 0.8733, test loss 1.045, test acc 0.9193, lr 0.0007
epoch 153, train loss 0.8728, test loss 1.05, test acc 0.9176, lr 0.0007
epoch 154, train loss 0.8728, test loss 1.039, test acc 0.9209, lr 0.0007
epoch 155, train loss 0.872, test loss 1.038, test acc 0.9218, lr 0.00049
epoch 156, train loss 0.872, test loss 1.039, test acc 0.9232, lr 0.00049
epoch 157, train loss 0.8709, test loss 1.04, test acc 0.92, lr 0.00049
epoch 158, train loss 0.871, test loss 1.043, test acc 0.921, lr 0.00049
epoch 159, train loss 0.871, test loss 1.042, test acc 0.9214, lr 0.00049
epoch 160, train loss 0.8705, test loss 1.042, test acc 0.9217, lr 0.00049
epoch 161, train loss 0.8701, test loss 1.041, test acc 0.9208, lr 0.00049
epoch 162, train loss 0.8705, test loss 1.04, test acc 0.9216, lr 0.00049
epoch 163, train loss 0.8706, test loss 1.039, test acc 0.9218, lr 0.00049
epoch 164, train loss 0.8706, test loss 1.038, test acc 0.9222, lr 0.00049
epoch 165, train loss 0.8706, test loss 1.042, test acc 0.9222, lr 0.00049
epoch 166, train loss 0.8707, test loss 1.042, test acc 0.9205, lr 0.00049
epoch 167, train loss 0.8703, test loss 1.041, test acc 0.9209, lr 0.00049
epoch 168, train loss 0.8702, test loss 1.041, test acc 0.9208, lr 0.00049
epoch 169, train loss 0.8702, test loss 1.04, test acc 0.9221, lr 0.00049
epoch 170, train loss 0.87, test loss 1.04, test acc 0.9227, lr 0.00049
epoch 171, train loss 0.8704, test loss 1.042, test acc 0.9215, lr 0.00049
epoch 172, train loss 0.87, test loss 1.042, test acc 0.9212, lr 0.00049
epoch 173, train loss 0.8704, test loss 1.04, test acc 0.9225, lr 0.00049
epoch 174, train loss 0.8706, test loss 1.043, test acc 0.922, lr 0.00049
epoch 175, train loss 0.8707, test loss 1.043, test acc 0.9207, lr 0.00049
epoch 176, train loss 0.8705, test loss 1.04, test acc 0.9216, lr 0.00049
epoch 177, train loss 0.8704, test loss 1.04, test acc 0.9216, lr 0.00049
epoch 178, train loss 0.8702, test loss 1.043, test acc 0.923, lr 0.00049
epoch 179, train loss 0.87, test loss 1.045, test acc 0.9198, lr 0.00049
epoch 180, train loss 0.8703, test loss 1.039, test acc 0.9221, lr 0.00049
epoch 181, train loss 0.8697, test loss 1.044, test acc 0.9189, lr 0.00049
epoch 182, train loss 0.8699, test loss 1.039, test acc 0.921, lr 0.00049
epoch 183, train loss 0.8701, test loss 1.041, test acc 0.9219, lr 0.00049
epoch 184, train loss 0.8703, test loss 1.044, test acc 0.9189, lr 0.00049
epoch 185, train loss 0.8704, test loss 1.041, test acc 0.9219, lr 0.00049
epoch 186, train loss 0.8698, test loss 1.04, test acc 0.9208, lr 0.00049
epoch 187, train loss 0.8701, test loss 1.044, test acc 0.9215, lr 0.00049
epoch 188, train loss 0.87, test loss 1.044, test acc 0.9209, lr 0.00049
epoch 189, train loss 0.8696, test loss 1.043, test acc 0.9205, lr 0.00049
epoch 190, train loss 0.8702, test loss 1.042, test acc 0.9203, lr 0.00049
epoch 191, train loss 0.8698, test loss 1.04, test acc 0.9217, lr 0.00049
epoch 192, train loss 0.8697, test loss 1.041, test acc 0.9209, lr 0.00049
epoch 193, train loss 0.8696, test loss 1.043, test acc 0.9205, lr 0.00049
epoch 194, train loss 0.8698, test loss 1.04, test acc 0.9224, lr 0.00049
epoch 195, train loss 0.8697, test loss 1.042, test acc 0.9206, lr 0.00049
epoch 196, train loss 0.8695, test loss 1.04, test acc 0.9218, lr 0.000343
epoch 197, train loss 0.8695, test loss 1.038, test acc 0.9236, lr 0.000343
epoch 198, train loss 0.8694, test loss 1.036, test acc 0.924, lr 0.000343
epoch 199, train loss 0.8697, test loss 1.041, test acc 0.922, lr 0.000343
epoch 200, train loss 0.8694, test loss 1.039, test acc 0.9237, lr 0.000343
main uses: 5770.4053s
