Namespace(batch_size=128, channel=32, crop=(32, 4), cuda=True, cutout=(1, 4), epoch=200, factor=0.7, flip=0.5, label_smoothing=0.2, learning_rate=0.001, optimzer='adamw', patience=40, progress_bar=False, resnet=(2, 2, 2, 2), scheduler='plateau', test=False, threshold=0.001)
trainable parameters: 2797610
epoch 1, train loss 1.744, test loss 1.541, test acc 0.624, lr 0.001
epoch 160, train loss 0.8718, test loss 1.048, test acc 0.9164, lr 0.0007
epoch 161, train loss 0.8708, test loss 1.045, test acc 0.9186, lr 0.0007
epoch 162, train loss 0.8716, test loss 1.045, test acc 0.9195, lr 0.0007
epoch 163, train loss 0.8721, test loss 1.046, test acc 0.9171, lr 0.0007
epoch 164, train loss 0.872, test loss 1.045, test acc 0.9179, lr 0.0007
epoch 165, train loss 0.8717, test loss 1.051, test acc 0.915, lr 0.0007
epoch 166, train loss 0.8718, test loss 1.045, test acc 0.9161, lr 0.0007
epoch 167, train loss 0.8718, test loss 1.047, test acc 0.9166, lr 0.0007
epoch 168, train loss 0.8717, test loss 1.049, test acc 0.9159, lr 0.0007
epoch 169, train loss 0.8718, test loss 1.047, test acc 0.9166, lr 0.0007
epoch 170, train loss 0.872, test loss 1.04, test acc 0.92, lr 0.0007
epoch 171, train loss 0.8715, test loss 1.049, test acc 0.9169, lr 0.0007
epoch 172, train loss 0.8718, test loss 1.045, test acc 0.9185, lr 0.0007
epoch 173, train loss 0.8712, test loss 1.045, test acc 0.9181, lr 0.0007
epoch 174, train loss 0.8715, test loss 1.045, test acc 0.9187, lr 0.0007
epoch 175, train loss 0.8721, test loss 1.048, test acc 0.9169, lr 0.0007
epoch 176, train loss 0.8722, test loss 1.043, test acc 0.92, lr 0.0007
epoch 177, train loss 0.872, test loss 1.043, test acc 0.9194, lr 0.0007
epoch 178, train loss 0.8717, test loss 1.047, test acc 0.9182, lr 0.0007
epoch 179, train loss 0.8718, test loss 1.042, test acc 0.9197, lr 0.0007
epoch 180, train loss 0.8721, test loss 1.042, test acc 0.9178, lr 0.0007
epoch 181, train loss 0.8715, test loss 1.043, test acc 0.9185, lr 0.0007
epoch 182, train loss 0.8713, test loss 1.048, test acc 0.9167, lr 0.0007
epoch 183, train loss 0.8717, test loss 1.04, test acc 0.9183, lr 0.0007
epoch 184, train loss 0.8715, test loss 1.042, test acc 0.9189, lr 0.0007
epoch 185, train loss 0.8719, test loss 1.042, test acc 0.9194, lr 0.0007
epoch 186, train loss 0.8712, test loss 1.043, test acc 0.9186, lr 0.0007
epoch 187, train loss 0.8717, test loss 1.047, test acc 0.9172, lr 0.0007
epoch 188, train loss 0.8715, test loss 1.05, test acc 0.9151, lr 0.0007
epoch 189, train loss 0.8712, test loss 1.04, test acc 0.9192, lr 0.0007
epoch 190, train loss 0.8704, test loss 1.04, test acc 0.9185, lr 0.00049
epoch 191, train loss 0.8703, test loss 1.041, test acc 0.9198, lr 0.00049
epoch 192, train loss 0.8704, test loss 1.042, test acc 0.9183, lr 0.00049
epoch 193, train loss 0.8702, test loss 1.045, test acc 0.9189, lr 0.00049
epoch 194, train loss 0.8698, test loss 1.04, test acc 0.9192, lr 0.00049
epoch 195, train loss 0.8699, test loss 1.039, test acc 0.9199, lr 0.00049
epoch 196, train loss 0.8704, test loss 1.042, test acc 0.9187, lr 0.00049
epoch 197, train loss 0.8696, test loss 1.04, test acc 0.9193, lr 0.00049
epoch 198, train loss 0.8697, test loss 1.037, test acc 0.9197, lr 0.00049
epoch 199, train loss 0.8699, test loss 1.041, test acc 0.9193, lr 0.00049
epoch 200, train loss 0.87, test loss 1.036, test acc 0.9211, lr 0.00049
main uses: 5695.2931s
