Namespace(batch_size=128, channel=64, crop=(32, 4), cuda=True, cutout=(1, 4), epoch=400, factor=0.1, flip=0.5, label_smoothing=0.2, learning_rate=0.001, lr_limit=0.0001, measurement='min', optimzer='adamw', patience=10, plot=False, progress_bar=False, resnet=[3, 3, 3], scheduler='plateau', test=False, threshold=0.01, weight_decay=0.01)
trainable parameters: 4327754
epoch 1, train loss 1.809, test loss 1.61, test acc 0.5835, lr 0.001
epoch 321, train loss 0.8682, test loss 1.009, test acc 0.9342, lr 0.0001
epoch 322, train loss 0.8682, test loss 1.009, test acc 0.9342, lr 0.0001
epoch 323, train loss 0.8682, test loss 1.008, test acc 0.9353, lr 0.0001
epoch 324, train loss 0.8683, test loss 1.008, test acc 0.9347, lr 0.0001
epoch 325, train loss 0.8682, test loss 1.008, test acc 0.9353, lr 0.0001
epoch 326, train loss 0.8682, test loss 1.008, test acc 0.935, lr 0.0001
epoch 327, train loss 0.8681, test loss 1.008, test acc 0.9334, lr 0.0001
epoch 328, train loss 0.8683, test loss 1.007, test acc 0.9338, lr 0.0001
epoch 329, train loss 0.8684, test loss 1.007, test acc 0.934, lr 0.0001
epoch 330, train loss 0.8681, test loss 1.007, test acc 0.9331, lr 0.0001
epoch 331, train loss 0.8681, test loss 1.007, test acc 0.9333, lr 0.0001
epoch 332, train loss 0.8682, test loss 1.007, test acc 0.9343, lr 0.0001
epoch 333, train loss 0.8683, test loss 1.007, test acc 0.9348, lr 0.0001
epoch 334, train loss 0.8682, test loss 1.006, test acc 0.9342, lr 0.0001
epoch 335, train loss 0.868, test loss 1.007, test acc 0.9347, lr 0.0001
epoch 336, train loss 0.8684, test loss 1.007, test acc 0.9347, lr 0.0001
epoch 337, train loss 0.8681, test loss 1.007, test acc 0.9335, lr 0.0001
epoch 338, train loss 0.8681, test loss 1.008, test acc 0.9334, lr 0.0001
epoch 339, train loss 0.8681, test loss 1.007, test acc 0.9341, lr 0.0001
epoch 340, train loss 0.8683, test loss 1.006, test acc 0.9333, lr 0.0001
epoch 341, train loss 0.8682, test loss 1.008, test acc 0.9342, lr 0.0001
epoch 342, train loss 0.8682, test loss 1.008, test acc 0.9338, lr 0.0001
