Namespace(batch_size=128, channel=32, crop=(32, 4), cuda=True, cutout=(1, 4), epoch=400, factor=0.1, flip=0.5, label_smoothing=0.2, learning_rate=0.001, lr_limit=0.0001, optimzer='adamw', patience=10, plot=False, progress_bar=False, resnet=(2, 2, 2, 2), scheduler='', test=False, threshold=0.01)
trainable parameters: 2797610
epoch 1, train loss 1.755, test loss 1.539, test acc 0.6269, lr 0.001
epoch 79, train loss 0.8909, test loss 1.055, test acc 0.9102, lr 0.001
epoch 80, train loss 0.8912, test loss 1.056, test acc 0.9101, lr 0.001
epoch 81, train loss 0.89, test loss 1.053, test acc 0.9096, lr 0.001
epoch 82, train loss 0.8898, test loss 1.061, test acc 0.9086, lr 0.001
epoch 83, train loss 0.8908, test loss 1.057, test acc 0.9104, lr 0.001
epoch 84, train loss 0.8905, test loss 1.056, test acc 0.9119, lr 0.001
epoch 85, train loss 0.8904, test loss 1.063, test acc 0.9062, lr 0.001
epoch 86, train loss 0.8887, test loss 1.056, test acc 0.9103, lr 0.001
epoch 87, train loss 0.8881, test loss 1.057, test acc 0.9121, lr 0.001
epoch 88, train loss 0.8892, test loss 1.057, test acc 0.9079, lr 0.001
epoch 89, train loss 0.888, test loss 1.062, test acc 0.9079, lr 0.001
epoch 90, train loss 0.8865, test loss 1.056, test acc 0.9101, lr 0.001
epoch 91, train loss 0.887, test loss 1.054, test acc 0.9125, lr 0.001
epoch 92, train loss 0.8869, test loss 1.058, test acc 0.9119, lr 0.001
epoch 93, train loss 0.8861, test loss 1.056, test acc 0.9106, lr 0.001
epoch 94, train loss 0.885, test loss 1.059, test acc 0.9122, lr 0.001
epoch 95, train loss 0.8857, test loss 1.052, test acc 0.9116, lr 0.001
epoch 96, train loss 0.8864, test loss 1.05, test acc 0.9115, lr 0.001
epoch 97, train loss 0.8851, test loss 1.048, test acc 0.9149, lr 0.001
epoch 98, train loss 0.8856, test loss 1.054, test acc 0.9098, lr 0.001
epoch 99, train loss 0.8846, test loss 1.056, test acc 0.9103, lr 0.001
epoch 100, train loss 0.8838, test loss 1.053, test acc 0.9125, lr 0.001
epoch 101, train loss 0.8853, test loss 1.06, test acc 0.9084, lr 0.001
epoch 102, train loss 0.8835, test loss 1.057, test acc 0.9127, lr 0.001
epoch 103, train loss 0.8838, test loss 1.049, test acc 0.9151, lr 0.001
epoch 104, train loss 0.8831, test loss 1.053, test acc 0.9134, lr 0.001
epoch 105, train loss 0.8814, test loss 1.052, test acc 0.9149, lr 0.001
epoch 106, train loss 0.8817, test loss 1.055, test acc 0.9127, lr 0.001
epoch 107, train loss 0.8831, test loss 1.056, test acc 0.9115, lr 0.001
epoch 108, train loss 0.8832, test loss 1.061, test acc 0.9091, lr 0.001
epoch 109, train loss 0.8829, test loss 1.052, test acc 0.9125, lr 0.001
epoch 110, train loss 0.8822, test loss 1.047, test acc 0.9138, lr 0.001
epoch 111, train loss 0.8832, test loss 1.054, test acc 0.911, lr 0.001
epoch 112, train loss 0.8833, test loss 1.048, test acc 0.9153, lr 0.001
epoch 113, train loss 0.8824, test loss 1.051, test acc 0.912, lr 0.001
epoch 114, train loss 0.8828, test loss 1.051, test acc 0.912, lr 0.001
epoch 115, train loss 0.8811, test loss 1.052, test acc 0.9131, lr 0.001
epoch 116, train loss 0.8809, test loss 1.045, test acc 0.917, lr 0.001
epoch 117, train loss 0.8815, test loss 1.042, test acc 0.9178, lr 0.001
epoch 118, train loss 0.88, test loss 1.043, test acc 0.9177, lr 0.001
epoch 119, train loss 0.8818, test loss 1.051, test acc 0.9138, lr 0.001
epoch 120, train loss 0.8803, test loss 1.052, test acc 0.914, lr 0.001
epoch 121, train loss 0.8802, test loss 1.048, test acc 0.917, lr 0.001
epoch 122, train loss 0.8799, test loss 1.053, test acc 0.9136, lr 0.001
epoch 123, train loss 0.8782, test loss 1.054, test acc 0.9131, lr 0.001
epoch 124, train loss 0.8807, test loss 1.054, test acc 0.9128, lr 0.001
epoch 125, train loss 0.8806, test loss 1.052, test acc 0.9139, lr 0.001
epoch 126, train loss 0.8802, test loss 1.051, test acc 0.9149, lr 0.001
epoch 127, train loss 0.8789, test loss 1.053, test acc 0.9138, lr 0.001
epoch 128, train loss 0.8785, test loss 1.049, test acc 0.9152, lr 0.001
epoch 129, train loss 0.8793, test loss 1.047, test acc 0.9138, lr 0.001
epoch 130, train loss 0.8796, test loss 1.049, test acc 0.916, lr 0.001
epoch 131, train loss 0.8791, test loss 1.049, test acc 0.9172, lr 0.001
epoch 132, train loss 0.8789, test loss 1.051, test acc 0.9146, lr 0.001
epoch 133, train loss 0.8792, test loss 1.052, test acc 0.9138, lr 0.001
epoch 134, train loss 0.8786, test loss 1.055, test acc 0.9126, lr 0.001
epoch 135, train loss 0.8794, test loss 1.045, test acc 0.9169, lr 0.001
epoch 136, train loss 0.8786, test loss 1.05, test acc 0.9144, lr 0.001
epoch 137, train loss 0.879, test loss 1.048, test acc 0.9168, lr 0.001
epoch 138, train loss 0.8777, test loss 1.048, test acc 0.917, lr 0.001
epoch 139, train loss 0.8786, test loss 1.049, test acc 0.9163, lr 0.001
epoch 140, train loss 0.8772, test loss 1.049, test acc 0.9156, lr 0.001
epoch 141, train loss 0.8789, test loss 1.059, test acc 0.9122, lr 0.001
epoch 142, train loss 0.8784, test loss 1.045, test acc 0.9173, lr 0.001
epoch 143, train loss 0.8771, test loss 1.047, test acc 0.9162, lr 0.001
epoch 144, train loss 0.8777, test loss 1.055, test acc 0.9126, lr 0.001
epoch 145, train loss 0.8771, test loss 1.049, test acc 0.9137, lr 0.001
epoch 146, train loss 0.8772, test loss 1.046, test acc 0.9173, lr 0.001
epoch 147, train loss 0.8765, test loss 1.04, test acc 0.9213, lr 0.001
epoch 148, train loss 0.877, test loss 1.05, test acc 0.9173, lr 0.001
epoch 149, train loss 0.8777, test loss 1.041, test acc 0.9189, lr 0.001
epoch 150, train loss 0.8777, test loss 1.05, test acc 0.9172, lr 0.001
epoch 151, train loss 0.8772, test loss 1.051, test acc 0.9154, lr 0.001
epoch 152, train loss 0.8768, test loss 1.048, test acc 0.9157, lr 0.001
epoch 153, train loss 0.8766, test loss 1.055, test acc 0.9138, lr 0.001
epoch 154, train loss 0.8769, test loss 1.053, test acc 0.9132, lr 0.001
epoch 155, train loss 0.8765, test loss 1.047, test acc 0.9173, lr 0.001
epoch 156, train loss 0.8759, test loss 1.052, test acc 0.9144, lr 0.001
epoch 157, train loss 0.876, test loss 1.05, test acc 0.9156, lr 0.001
epoch 158, train loss 0.8764, test loss 1.046, test acc 0.9171, lr 0.001
epoch 159, train loss 0.8768, test loss 1.049, test acc 0.9157, lr 0.001
epoch 160, train loss 0.8749, test loss 1.047, test acc 0.9173, lr 0.001
epoch 161, train loss 0.877, test loss 1.054, test acc 0.9134, lr 0.001
epoch 162, train loss 0.8777, test loss 1.054, test acc 0.9123, lr 0.001
epoch 163, train loss 0.8769, test loss 1.044, test acc 0.92, lr 0.001
epoch 164, train loss 0.8755, test loss 1.045, test acc 0.9191, lr 0.001
epoch 165, train loss 0.8763, test loss 1.047, test acc 0.917, lr 0.001
epoch 166, train loss 0.8762, test loss 1.047, test acc 0.9182, lr 0.001
epoch 167, train loss 0.8755, test loss 1.055, test acc 0.9136, lr 0.001
epoch 168, train loss 0.8763, test loss 1.048, test acc 0.9167, lr 0.001
epoch 169, train loss 0.877, test loss 1.05, test acc 0.9161, lr 0.001
epoch 170, train loss 0.8752, test loss 1.052, test acc 0.915, lr 0.001
epoch 171, train loss 0.8757, test loss 1.046, test acc 0.9169, lr 0.001
epoch 172, train loss 0.8754, test loss 1.052, test acc 0.9143, lr 0.001
epoch 173, train loss 0.8756, test loss 1.045, test acc 0.9173, lr 0.001
epoch 174, train loss 0.8758, test loss 1.045, test acc 0.9174, lr 0.001
epoch 175, train loss 0.8754, test loss 1.048, test acc 0.9155, lr 0.001
epoch 176, train loss 0.8747, test loss 1.048, test acc 0.9155, lr 0.001
epoch 177, train loss 0.8748, test loss 1.05, test acc 0.9148, lr 0.001
epoch 178, train loss 0.8751, test loss 1.051, test acc 0.9141, lr 0.001
epoch 179, train loss 0.8755, test loss 1.044, test acc 0.9175, lr 0.001
epoch 180, train loss 0.8744, test loss 1.051, test acc 0.9168, lr 0.001
epoch 181, train loss 0.8751, test loss 1.044, test acc 0.9179, lr 0.001
epoch 182, train loss 0.875, test loss 1.044, test acc 0.9174, lr 0.001
epoch 183, train loss 0.8751, test loss 1.043, test acc 0.9184, lr 0.001
epoch 184, train loss 0.8747, test loss 1.046, test acc 0.9157, lr 0.001
epoch 185, train loss 0.876, test loss 1.052, test acc 0.9124, lr 0.001
epoch 186, train loss 0.8754, test loss 1.047, test acc 0.9147, lr 0.001
epoch 187, train loss 0.8742, test loss 1.05, test acc 0.9165, lr 0.001
epoch 188, train loss 0.8751, test loss 1.048, test acc 0.9153, lr 0.001
epoch 189, train loss 0.874, test loss 1.05, test acc 0.9139, lr 0.001
epoch 190, train loss 0.8747, test loss 1.05, test acc 0.9152, lr 0.001
epoch 191, train loss 0.8741, test loss 1.053, test acc 0.9141, lr 0.001
epoch 192, train loss 0.8745, test loss 1.055, test acc 0.9137, lr 0.001
epoch 193, train loss 0.8751, test loss 1.048, test acc 0.9174, lr 0.001
epoch 194, train loss 0.8745, test loss 1.044, test acc 0.9172, lr 0.001
epoch 195, train loss 0.8737, test loss 1.042, test acc 0.9203, lr 0.001
epoch 196, train loss 0.8738, test loss 1.056, test acc 0.9116, lr 0.001
epoch 197, train loss 0.8753, test loss 1.05, test acc 0.9154, lr 0.001
epoch 198, train loss 0.8744, test loss 1.046, test acc 0.9167, lr 0.001
epoch 199, train loss 0.8746, test loss 1.049, test acc 0.9178, lr 0.001
epoch 200, train loss 0.8738, test loss 1.044, test acc 0.9186, lr 0.001
epoch 201, train loss 0.8747, test loss 1.049, test acc 0.9155, lr 0.001
epoch 202, train loss 0.8756, test loss 1.048, test acc 0.9157, lr 0.001
epoch 203, train loss 0.8735, test loss 1.047, test acc 0.9155, lr 0.001
epoch 204, train loss 0.8738, test loss 1.045, test acc 0.918, lr 0.001
epoch 205, train loss 0.8736, test loss 1.045, test acc 0.917, lr 0.001
epoch 206, train loss 0.8744, test loss 1.048, test acc 0.9158, lr 0.001
epoch 207, train loss 0.874, test loss 1.047, test acc 0.9167, lr 0.001
epoch 208, train loss 0.8741, test loss 1.05, test acc 0.915, lr 0.001
epoch 209, train loss 0.8729, test loss 1.051, test acc 0.9145, lr 0.001
epoch 210, train loss 0.8743, test loss 1.052, test acc 0.916, lr 0.001
epoch 211, train loss 0.8735, test loss 1.041, test acc 0.9188, lr 0.001
epoch 212, train loss 0.8744, test loss 1.046, test acc 0.918, lr 0.001
epoch 213, train loss 0.8738, test loss 1.05, test acc 0.915, lr 0.001
epoch 214, train loss 0.8736, test loss 1.048, test acc 0.9177, lr 0.001
epoch 215, train loss 0.8728, test loss 1.048, test acc 0.9176, lr 0.001
epoch 216, train loss 0.8734, test loss 1.043, test acc 0.9199, lr 0.001
epoch 217, train loss 0.8729, test loss 1.042, test acc 0.92, lr 0.001
epoch 218, train loss 0.8736, test loss 1.061, test acc 0.9125, lr 0.001
epoch 219, train loss 0.8741, test loss 1.051, test acc 0.916, lr 0.001
epoch 220, train loss 0.8736, test loss 1.05, test acc 0.9162, lr 0.001
epoch 221, train loss 0.8727, test loss 1.045, test acc 0.9168, lr 0.001
epoch 222, train loss 0.8726, test loss 1.051, test acc 0.9165, lr 0.001
epoch 223, train loss 0.8726, test loss 1.045, test acc 0.9171, lr 0.001
epoch 224, train loss 0.8732, test loss 1.049, test acc 0.9164, lr 0.001
epoch 225, train loss 0.8735, test loss 1.049, test acc 0.9174, lr 0.001
epoch 226, train loss 0.8738, test loss 1.047, test acc 0.9169, lr 0.001
epoch 227, train loss 0.8734, test loss 1.047, test acc 0.9165, lr 0.001
epoch 228, train loss 0.8737, test loss 1.044, test acc 0.9177, lr 0.001
epoch 229, train loss 0.8732, test loss 1.045, test acc 0.9186, lr 0.001
epoch 230, train loss 0.8726, test loss 1.046, test acc 0.9175, lr 0.001
epoch 231, train loss 0.873, test loss 1.054, test acc 0.9139, lr 0.001
epoch 232, train loss 0.8736, test loss 1.054, test acc 0.913, lr 0.001
epoch 233, train loss 0.8741, test loss 1.043, test acc 0.9195, lr 0.001
epoch 234, train loss 0.8737, test loss 1.049, test acc 0.9172, lr 0.001
epoch 235, train loss 0.8742, test loss 1.047, test acc 0.9194, lr 0.001
epoch 236, train loss 0.8732, test loss 1.049, test acc 0.9183, lr 0.001
epoch 237, train loss 0.8729, test loss 1.045, test acc 0.9186, lr 0.001
epoch 238, train loss 0.8729, test loss 1.054, test acc 0.9134, lr 0.001
epoch 239, train loss 0.8725, test loss 1.051, test acc 0.9171, lr 0.001
epoch 240, train loss 0.8729, test loss 1.048, test acc 0.9185, lr 0.001
epoch 241, train loss 0.8728, test loss 1.047, test acc 0.9154, lr 0.001
epoch 242, train loss 0.8737, test loss 1.05, test acc 0.9158, lr 0.001
epoch 243, train loss 0.8737, test loss 1.047, test acc 0.9181, lr 0.001
epoch 244, train loss 0.8739, test loss 1.046, test acc 0.9179, lr 0.001
epoch 245, train loss 0.873, test loss 1.048, test acc 0.916, lr 0.001
epoch 246, train loss 0.8726, test loss 1.05, test acc 0.9149, lr 0.001
epoch 247, train loss 0.8733, test loss 1.048, test acc 0.9169, lr 0.001
epoch 248, train loss 0.872, test loss 1.038, test acc 0.921, lr 0.001
epoch 249, train loss 0.8721, test loss 1.046, test acc 0.9173, lr 0.001
epoch 250, train loss 0.873, test loss 1.041, test acc 0.9212, lr 0.001
epoch 251, train loss 0.8725, test loss 1.041, test acc 0.9211, lr 0.001
epoch 252, train loss 0.8739, test loss 1.047, test acc 0.9165, lr 0.001
epoch 253, train loss 0.8721, test loss 1.046, test acc 0.9195, lr 0.001
epoch 254, train loss 0.8729, test loss 1.046, test acc 0.916, lr 0.001
epoch 255, train loss 0.8728, test loss 1.049, test acc 0.9181, lr 0.001
epoch 256, train loss 0.8723, test loss 1.049, test acc 0.9166, lr 0.001
epoch 257, train loss 0.8723, test loss 1.042, test acc 0.9194, lr 0.001
epoch 258, train loss 0.8719, test loss 1.042, test acc 0.9184, lr 0.001
epoch 259, train loss 0.872, test loss 1.045, test acc 0.9218, lr 0.001
epoch 260, train loss 0.8725, test loss 1.043, test acc 0.9186, lr 0.001
epoch 261, train loss 0.8721, test loss 1.045, test acc 0.9178, lr 0.001
epoch 262, train loss 0.8722, test loss 1.049, test acc 0.9159, lr 0.001
epoch 263, train loss 0.8721, test loss 1.064, test acc 0.9125, lr 0.001
epoch 264, train loss 0.8735, test loss 1.052, test acc 0.9158, lr 0.001
epoch 265, train loss 0.8725, test loss 1.05, test acc 0.9149, lr 0.001
epoch 266, train loss 0.8729, test loss 1.054, test acc 0.9158, lr 0.001
epoch 267, train loss 0.8723, test loss 1.053, test acc 0.9162, lr 0.001
epoch 268, train loss 0.8723, test loss 1.044, test acc 0.918, lr 0.001
epoch 269, train loss 0.8723, test loss 1.043, test acc 0.917, lr 0.001
epoch 270, train loss 0.8717, test loss 1.046, test acc 0.9176, lr 0.001
epoch 271, train loss 0.8718, test loss 1.048, test acc 0.9172, lr 0.001
epoch 272, train loss 0.8715, test loss 1.048, test acc 0.9178, lr 0.001
epoch 273, train loss 0.872, test loss 1.046, test acc 0.9179, lr 0.001
epoch 274, train loss 0.8725, test loss 1.052, test acc 0.9167, lr 0.001
epoch 275, train loss 0.8721, test loss 1.047, test acc 0.9197, lr 0.001
epoch 276, train loss 0.8729, test loss 1.045, test acc 0.9198, lr 0.001
epoch 277, train loss 0.8722, test loss 1.052, test acc 0.915, lr 0.001
epoch 278, train loss 0.8719, test loss 1.05, test acc 0.918, lr 0.001
epoch 279, train loss 0.8728, test loss 1.048, test acc 0.9155, lr 0.001
epoch 280, train loss 0.8721, test loss 1.049, test acc 0.9176, lr 0.001
epoch 281, train loss 0.8725, test loss 1.048, test acc 0.9162, lr 0.001
epoch 282, train loss 0.8725, test loss 1.049, test acc 0.917, lr 0.001
epoch 283, train loss 0.8718, test loss 1.052, test acc 0.9152, lr 0.001
epoch 284, train loss 0.8711, test loss 1.044, test acc 0.9184, lr 0.001
epoch 285, train loss 0.8722, test loss 1.052, test acc 0.9158, lr 0.001
epoch 286, train loss 0.8721, test loss 1.044, test acc 0.9204, lr 0.001
epoch 287, train loss 0.8725, test loss 1.05, test acc 0.916, lr 0.001
epoch 288, train loss 0.8718, test loss 1.044, test acc 0.9182, lr 0.001
epoch 289, train loss 0.8734, test loss 1.043, test acc 0.9171, lr 0.001
epoch 290, train loss 0.8723, test loss 1.05, test acc 0.9147, lr 0.001
epoch 291, train loss 0.873, test loss 1.047, test acc 0.9185, lr 0.001
epoch 292, train loss 0.8721, test loss 1.042, test acc 0.9211, lr 0.001
epoch 293, train loss 0.8714, test loss 1.051, test acc 0.9158, lr 0.001
epoch 294, train loss 0.871, test loss 1.046, test acc 0.9171, lr 0.001
epoch 295, train loss 0.8725, test loss 1.05, test acc 0.9157, lr 0.001
epoch 296, train loss 0.872, test loss 1.049, test acc 0.9173, lr 0.001
epoch 297, train loss 0.8716, test loss 1.045, test acc 0.9171, lr 0.001
epoch 298, train loss 0.8714, test loss 1.045, test acc 0.9196, lr 0.001
epoch 299, train loss 0.8719, test loss 1.048, test acc 0.9171, lr 0.001
epoch 300, train loss 0.8715, test loss 1.049, test acc 0.9173, lr 0.001
epoch 301, train loss 0.8718, test loss 1.049, test acc 0.9151, lr 0.001
epoch 302, train loss 0.8719, test loss 1.049, test acc 0.917, lr 0.001
epoch 303, train loss 0.8715, test loss 1.051, test acc 0.9155, lr 0.001
epoch 304, train loss 0.8717, test loss 1.057, test acc 0.914, lr 0.001
epoch 305, train loss 0.8723, test loss 1.051, test acc 0.9189, lr 0.001
epoch 306, train loss 0.8723, test loss 1.047, test acc 0.9185, lr 0.001
epoch 307, train loss 0.8717, test loss 1.052, test acc 0.9175, lr 0.001
epoch 308, train loss 0.8724, test loss 1.053, test acc 0.9169, lr 0.001
epoch 309, train loss 0.8718, test loss 1.041, test acc 0.9216, lr 0.001
epoch 310, train loss 0.8717, test loss 1.042, test acc 0.9205, lr 0.001
epoch 311, train loss 0.8711, test loss 1.049, test acc 0.9173, lr 0.001
epoch 312, train loss 0.8725, test loss 1.046, test acc 0.9183, lr 0.001
epoch 313, train loss 0.8718, test loss 1.045, test acc 0.9189, lr 0.001
epoch 314, train loss 0.8702, test loss 1.049, test acc 0.9179, lr 0.001
epoch 315, train loss 0.8716, test loss 1.05, test acc 0.9173, lr 0.001
epoch 316, train loss 0.8719, test loss 1.045, test acc 0.9181, lr 0.001
epoch 317, train loss 0.8714, test loss 1.049, test acc 0.9168, lr 0.001
epoch 318, train loss 0.8712, test loss 1.054, test acc 0.9149, lr 0.001
epoch 319, train loss 0.8721, test loss 1.055, test acc 0.9165, lr 0.001
epoch 320, train loss 0.8721, test loss 1.047, test acc 0.9192, lr 0.001
epoch 321, train loss 0.8718, test loss 1.047, test acc 0.9204, lr 0.001
epoch 322, train loss 0.8708, test loss 1.051, test acc 0.9171, lr 0.001
epoch 323, train loss 0.8713, test loss 1.048, test acc 0.9185, lr 0.001
epoch 324, train loss 0.8722, test loss 1.057, test acc 0.9169, lr 0.001
epoch 325, train loss 0.8716, test loss 1.053, test acc 0.9159, lr 0.001
epoch 326, train loss 0.8715, test loss 1.051, test acc 0.917, lr 0.001
epoch 327, train loss 0.8723, test loss 1.048, test acc 0.9198, lr 0.001
epoch 328, train loss 0.8722, test loss 1.051, test acc 0.9183, lr 0.001
epoch 329, train loss 0.8716, test loss 1.056, test acc 0.9163, lr 0.001
epoch 330, train loss 0.8723, test loss 1.054, test acc 0.9155, lr 0.001
epoch 331, train loss 0.8708, test loss 1.051, test acc 0.9176, lr 0.001
epoch 332, train loss 0.8705, test loss 1.047, test acc 0.9198, lr 0.001
epoch 333, train loss 0.8715, test loss 1.046, test acc 0.9215, lr 0.001
epoch 334, train loss 0.8716, test loss 1.044, test acc 0.9219, lr 0.001
epoch 335, train loss 0.8715, test loss 1.055, test acc 0.9159, lr 0.001
epoch 336, train loss 0.8716, test loss 1.05, test acc 0.9168, lr 0.001
epoch 337, train loss 0.8712, test loss 1.051, test acc 0.9171, lr 0.001
epoch 338, train loss 0.871, test loss 1.048, test acc 0.9203, lr 0.001
epoch 339, train loss 0.8713, test loss 1.051, test acc 0.9179, lr 0.001
epoch 340, train loss 0.8714, test loss 1.058, test acc 0.9151, lr 0.001
epoch 341, train loss 0.8729, test loss 1.06, test acc 0.9128, lr 0.001
epoch 342, train loss 0.8723, test loss 1.057, test acc 0.9143, lr 0.001
epoch 343, train loss 0.8718, test loss 1.057, test acc 0.9159, lr 0.001
epoch 344, train loss 0.8718, test loss 1.05, test acc 0.918, lr 0.001
epoch 345, train loss 0.8712, test loss 1.057, test acc 0.9159, lr 0.001
epoch 346, train loss 0.8716, test loss 1.042, test acc 0.921, lr 0.001
epoch 347, train loss 0.8717, test loss 1.05, test acc 0.9201, lr 0.001
epoch 348, train loss 0.8708, test loss 1.051, test acc 0.9186, lr 0.001
epoch 349, train loss 0.8711, test loss 1.047, test acc 0.9214, lr 0.001
epoch 350, train loss 0.871, test loss 1.05, test acc 0.9195, lr 0.001
epoch 351, train loss 0.8712, test loss 1.045, test acc 0.9219, lr 0.001
